shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP011098,ORD111098,CUST9771,2026-07-12,Mumbai_WH02,Bengaluru,Chennai,Ecom Express,Bike,19.46,80,457.52,Delivered
SHP011099,ORD111099,CUST7624,2026-07-12,Mumbai_WH02,Mumbai,Kolkata,DHL,Bike,24.85,1006,2189.0,Delivered
SHP011100,ORD111100,CUST5781,2026-07-12,Chennai_WH05,Bengaluru,Mumbai,Blue Dart,Truck,46.81,644,1800.92,Delivered
SHP011101,ORD111101,CUST9939,2026-07-12,Chennai_WH05,Lucknow,Kolkata,FedEx,Mini Truck,6.26,703,1420.52,Delivered
SHP011102,ORD111102,CUST6797,2026-07-12,Chennai_WH05,Pune,Bengaluru,DHL,Bike,48.49,1171,2769.68,Delivered
SHP011103,ORD111103,CUST9035,2026-07-12,Hyderabad_WH04,Ahmedabad,Mumbai,FedEx,Bike,25.1,441,1175.0,Delivered
SHP011104,ORD111104,CUST7197,2026-07-12,Chennai_WH05,Pune,Hyderabad,Blue Dart,Van,44.44,959,2339.48,Delivered
SHP011105,ORD111105,CUST7110,2026-07-12,Hyderabad_WH04,Mumbai,Bengaluru,Blue Dart,Van,43.76,1431,3180.92,Delivered
SHP011106,ORD111106,CUST9545,2026-07-12,Hyderabad_WH04,Hyderabad,Ahmedabad,Blue Dart,Mini Truck,16.38,887,1873.16,Delivered
SHP011107,ORD111107,CUST5003,2026-07-12,Bengaluru_WH03,Chennai,Delhi,Blue Dart,Bike,38.09,1019,2371.28,Delivered
SHP011108,ORD111108,CUST8997,2026-07-12,Mumbai_WH02,Pune,Chennai,Delhivery,Bike,0.69,604,1175.48,In Transit
SHP011109,ORD111109,CUST9551,2026-07-12,Mumbai_WH02,Pune,Delhi,Ecom Express,Van,43.53,155,881.36,In Transit
SHP011110,ORD111110,CUST3771,2026-07-12,Bengaluru_WH03,Bengaluru,Ahmedabad,FedEx,Truck,41.63,1111,2579.36,Delivered
SHP011111,ORD111111,CUST6188,2026-07-12,Bengaluru_WH03,Hyderabad,Chennai,Delhivery,Van,1.84,500,1002.08,In Transit
SHP011112,ORD111112,CUST2157,2026-07-12,Hyderabad_WH04,Lucknow,Kolkata,FedEx,Mini Truck,4.72,1356,2577.44,Delivered
SHP011113,ORD111113,CUST9550,2026-07-12,Delhi_WH01,Mumbai,Kolkata,FedEx,Bike,21.49,986,2112.68,Delivered
SHP011114,ORD111114,CUST8764,2026-07-12,Bengaluru_WH03,Kolkata,Mumbai,FedEx,Mini Truck,31.9,2367,4723.4,In Transit
SHP011115,ORD111115,CUST6212,2026-07-12,Chennai_WH05,Mumbai,Bengaluru,FedEx,Mini Truck,22.75,90,515.0,Delivered
SHP011116,ORD111116,CUST1781,2026-07-12,Delhi_WH01,Delhi,Lucknow,DHL,Mini Truck,44.02,1703,3673.64,Delivered
SHP011117,ORD111117,CUST6019,2026-07-12,Bengaluru_WH03,Mumbai,Ahmedabad,Delhivery,Mini Truck,46.89,2164,4537.88,Delivered
SHP011118,ORD111118,CUST7770,2026-07-12,Mumbai_WH02,Ahmedabad,Lucknow,Ecom Express,Van,48.23,311,1218.56,Delivered
SHP011119,ORD111119,CUST1289,2026-07-12,Delhi_WH01,Jaipur,Mumbai,DHL,Truck,27.24,172,716.48,Delivered
SHP011120,ORD111120,CUST7350,2026-07-12,Chennai_WH05,Hyderabad,Chennai,Blue Dart,Bike,27.91,2354,4652.12,In Transit
SHP011121,ORD111121,CUST6712,2026-07-12,Bengaluru_WH03,Jaipur,Mumbai,FedEx,Mini Truck,1.5,2114,3903.2,Delivered
SHP011122,ORD111122,CUST3130,2026-07-12,Chennai_WH05,Kolkata,Jaipur,Delhivery,Mini Truck,3.47,761,1491.44,Delivered
SHP011123,ORD111123,CUST2733,2026-07-12,Mumbai_WH02,Ahmedabad,Pune,Blue Dart,Bike,18.36,2302,4443.92,Delivered
SHP011124,ORD111124,CUST8274,2026-07-12,Chennai_WH05,Delhi,Lucknow,DHL,Bike,10.57,1896,3619.64,Delivered
SHP011125,ORD111125,CUST9177,2026-07-12,Delhi_WH01,Ahmedabad,Mumbai,Blue Dart,Truck,22.5,2368,4612.4,Delivered
SHP011126,ORD111126,CUST5187,2026-07-12,Mumbai_WH02,Mumbai,Lucknow,Ecom Express,Truck,45.66,237,1054.52,Delivered
SHP011127,ORD111127,CUST5314,2026-07-12,Hyderabad_WH04,Hyderabad,Jaipur,Ecom Express,Bike,33.49,2305,4630.88,Delivered
SHP011128,ORD111128,CUST2593,2026-07-12,Bengaluru_WH03,Delhi,Kolkata,DHL,Truck,14.89,70,384.68,Delayed
SHP011129,ORD111129,CUST6657,2026-07-12,Bengaluru_WH03,Ahmedabad,Hyderabad,Delhivery,Bike,26.42,1473,3048.44,Delivered
SHP011130,ORD111130,CUST4169,2026-07-12,Hyderabad_WH04,Mumbai,Hyderabad,DHL,Mini Truck,49.94,467,1519.88,In Transit
SHP011131,ORD111131,CUST1838,2026-07-12,Delhi_WH01,Delhi,Hyderabad,Blue Dart,Bike,1.89,635,1245.68,In Transit
SHP011132,ORD111132,CUST9511,2026-07-12,Bengaluru_WH03,Mumbai,Chennai,DHL,Truck,49.94,1449,3287.48,Delayed
SHP011133,ORD111133,CUST4355,2026-07-12,Chennai_WH05,Ahmedabad,Hyderabad,Blue Dart,Truck,4.48,1991,3717.56,In Transit
SHP011134,ORD111134,CUST4619,2026-07-12,Chennai_WH05,Jaipur,Mumbai,FedEx,Mini Truck,13.45,1566,3060.2,Delivered
SHP011135,ORD111135,CUST8990,2026-07-12,Hyderabad_WH04,Pune,Bengaluru,Blue Dart,Truck,21.64,1416,2888.48,Delivered
SHP011136,ORD111136,CUST7372,2026-07-12,Hyderabad_WH04,Delhi,Mumbai,Ecom Express,Truck,36.08,1749,3661.16,Delivered
SHP011137,ORD111137,CUST6911,2026-07-12,Bengaluru_WH03,Mumbai,Kolkata,FedEx,Van,40.03,2000,4160.36,In Transit
SHP011138,ORD111138,CUST7657,2026-07-12,Bengaluru_WH03,Kolkata,Pune,Delhivery,Truck,28.59,1109,2419.28,Delayed
SHP011139,ORD111139,CUST8366,2026-07-12,Mumbai_WH02,Delhi,Mumbai,Delhivery,Van,12.32,406,958.64,In Transit
SHP011140,ORD111140,CUST3550,2026-07-12,Hyderabad_WH04,Ahmedabad,Delhi,Ecom Express,Bike,44.57,1187,2751.44,In Transit
SHP011141,ORD111141,CUST6614,2026-07-12,Chennai_WH05,Pune,Jaipur,DHL,Bike,1.66,1889,3500.12,In Transit
SHP011142,ORD111142,CUST5031,2026-07-12,Mumbai_WH02,Kolkata,Lucknow,Blue Dart,Mini Truck,39.96,1832,3857.12,Delivered
SHP011143,ORD111143,CUST6708,2026-07-12,Delhi_WH01,Lucknow,Jaipur,Blue Dart,Mini Truck,38.48,1776,3738.56,Cancelled
SHP011144,ORD111144,CUST3812,2026-07-12,Bengaluru_WH03,Kolkata,Delhi,Blue Dart,Mini Truck,3.03,1935,3599.36,Delivered
SHP011145,ORD111145,CUST3142,2026-07-12,Delhi_WH01,Ahmedabad,Bengaluru,Delhivery,Bike,41.08,1666,3571.76,Delayed
SHP011146,ORD111146,CUST2736,2026-07-12,Bengaluru_WH03,Chennai,Ahmedabad,Ecom Express,Mini Truck,44.08,180,932.96,Delivered
SHP011147,ORD111147,CUST9377,2026-07-12,Chennai_WH05,Mumbai,Ahmedabad,DHL,Van,41.47,738,1906.04,Delayed
SHP011148,ORD111148,CUST9895,2026-07-12,Chennai_WH05,Ahmedabad,Pune,DHL,Truck,16.51,1237,2504.72,Delivered
SHP011149,ORD111149,CUST2159,2026-07-12,Chennai_WH05,Chennai,Lucknow,DHL,Truck,31.54,2402,4782.08,Delivered
SHP011150,ORD111150,CUST6125,2026-07-12,Hyderabad_WH04,Mumbai,Lucknow,FedEx,Van,10.92,529,1163.24,Delivered
SHP011151,ORD111151,CUST9328,2026-07-12,Delhi_WH01,Chennai,Bengaluru,Delhivery,Van,25.76,595,1460.12,Delivered
SHP011152,ORD111152,CUST3560,2026-07-12,Delhi_WH01,Bengaluru,Mumbai,Ecom Express,Truck,35.89,1831,3806.48,In Transit
SHP011153,ORD111153,CUST4295,2026-07-12,Bengaluru_WH03,Hyderabad,Chennai,Delhivery,Van,24.05,1576,3205.4,Delivered
SHP011154,ORD111154,CUST2836,2026-07-12,Hyderabad_WH04,Pune,Bengaluru,Delhivery,Truck,12.48,938,1918.16,Delivered
SHP011155,ORD111155,CUST8814,2026-07-12,Bengaluru_WH03,Hyderabad,Jaipur,Blue Dart,Mini Truck,44.88,976,2375.36,In Transit
SHP011156,ORD111156,CUST7904,2026-07-12,Chennai_WH05,Delhi,Chennai,Ecom Express,Truck,17.83,2369,4558.16,In Transit
SHP011157,ORD111157,CUST8266,2026-07-12,Chennai_WH05,Mumbai,Jaipur,Ecom Express,Bike,31.25,2082,4202.6,Delivered
SHP011158,ORD111158,CUST9892,2026-07-12,Mumbai_WH02,Bengaluru,Ahmedabad,Ecom Express,Van,26.98,1463,3037.16,Delivered
SHP011159,ORD111159,CUST6898,2026-07-12,Mumbai_WH02,Bengaluru,Lucknow,Ecom Express,Bike,45.22,1336,3027.44,In Transit
SHP011160,ORD111160,CUST8056,2026-07-12,Chennai_WH05,Pune,Jaipur,Blue Dart,Mini Truck,25.4,768,1767.2,Delivered
SHP011161,ORD111161,CUST2090,2026-07-12,Chennai_WH05,Delhi,Mumbai,DHL,Bike,42.22,2181,4512.44,Returned
SHP011162,ORD111162,CUST3386,2026-07-12,Hyderabad_WH04,Lucknow,Hyderabad,Ecom Express,Mini Truck,39.15,248,996.2,In Transit
SHP011163,ORD111163,CUST6763,2026-07-12,Mumbai_WH02,Hyderabad,Bengaluru,DHL,Van,3.3,516,1048.4,Delivered
SHP011164,ORD111164,CUST2385,2026-07-12,Bengaluru_WH03,Jaipur,Ahmedabad,Delhivery,Mini Truck,11.33,473,1067.36,Delivered
SHP011165,ORD111165,CUST2600,2026-07-12,Hyderabad_WH04,Lucknow,Delhi,Delhivery,Van,0.98,1261,2361.56,In Transit
SHP011166,ORD111166,CUST6695,2026-07-12,Mumbai_WH02,Hyderabad,Lucknow,Blue Dart,Van,12.52,2371,4498.04,Delivered
SHP011167,ORD111167,CUST9059,2026-07-12,Delhi_WH01,Pune,Jaipur,DHL,Van,13.34,2028,3890.48,Delivered
SHP011168,ORD111168,CUST2662,2026-07-12,Chennai_WH05,Hyderabad,Bengaluru,Ecom Express,Van,25.78,2082,4136.96,Delivered
SHP011169,ORD111169,CUST9470,2026-07-12,Mumbai_WH02,Pune,Bengaluru,Ecom Express,Bike,26.59,670,1605.08,Returned
SHP011170,ORD111170,CUST7500,2026-07-12,Hyderabad_WH04,Delhi,Lucknow,DHL,Van,34.7,1572,3326.0,Delivered
SHP011171,ORD111171,CUST6435,2026-07-12,Bengaluru_WH03,Chennai,Kolkata,Ecom Express,Bike,23.72,689,1604.84,In Transit
SHP011172,ORD111172,CUST3888,2026-07-12,Hyderabad_WH04,Delhi,Kolkata,DHL,Truck,47.29,835,2150.48,Delivered
SHP011173,ORD111173,CUST8599,2026-07-12,Mumbai_WH02,Chennai,Bengaluru,Blue Dart,Bike,45.07,1942,4116.44,Delivered
SHP011174,ORD111174,CUST1927,2026-07-12,Bengaluru_WH03,Mumbai,Pune,Ecom Express,Bike,5.04,451,952.28,Delivered
SHP011175,ORD111175,CUST2043,2026-07-12,Chennai_WH05,Ahmedabad,Jaipur,FedEx,Mini Truck,45.8,2329,4821.8,Delayed
SHP011176,ORD111176,CUST7776,2026-07-12,Mumbai_WH02,Jaipur,Ahmedabad,Delhivery,Van,23.95,1534,3128.6,Delivered
SHP011177,ORD111177,CUST9906,2026-07-12,Chennai_WH05,Pune,Mumbai,Blue Dart,Van,15.76,208,643.52,In Transit
SHP011178,ORD111178,CUST9095,2026-07-12,Chennai_WH05,Pune,Kolkata,Delhivery,Truck,45.58,1461,3256.76,In Transit
SHP011179,ORD111179,CUST8766,2026-07-12,Chennai_WH05,Jaipur,Ahmedabad,FedEx,Van,41.88,1128,2612.96,In Transit
SHP011180,ORD111180,CUST1824,2026-07-12,Bengaluru_WH03,Bengaluru,Kolkata,Blue Dart,Truck,46.13,1428,3203.96,In Transit
SHP011181,ORD111181,CUST4964,2026-07-12,Bengaluru_WH03,Mumbai,Lucknow,FedEx,Van,15.67,1331,2663.84,Delivered
SHP011182,ORD111182,CUST2711,2026-07-12,Mumbai_WH02,Mumbai,Lucknow,Delhivery,Truck,42.65,1989,4172.0,Returned
SHP011183,ORD111183,CUST9704,2026-07-12,Mumbai_WH02,Pune,Jaipur,Delhivery,Mini Truck,31.12,141,707.24,In Transit
SHP011184,ORD111184,CUST5190,2026-07-12,Bengaluru_WH03,Mumbai,Hyderabad,FedEx,Bike,34.14,405,1218.68,Delivered
SHP011185,ORD111185,CUST7306,2026-07-12,Delhi_WH01,Lucknow,Jaipur,Delhivery,Van,49.62,484,1546.64,Delivered
SHP011186,ORD111186,CUST7069,2026-07-12,Bengaluru_WH03,Ahmedabad,Pune,FedEx,Van,13.67,1277,2542.64,Delivered
SHP011187,ORD111187,CUST7830,2026-07-12,Mumbai_WH02,Hyderabad,Chennai,DHL,Van,47.75,1492,3338.6,In Transit
