shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP007067,ORD107067,CUST3837,2026-07-08,Bengaluru_WH03,Delhi,Pune,Blue Dart,Mini Truck,33.12,1196,2630.24,Delivered
SHP007068,ORD107068,CUST7148,2026-07-08,Mumbai_WH02,Lucknow,Mumbai,Blue Dart,Truck,24.81,2459,4803.92,Delivered
SHP007069,ORD107069,CUST3492,2026-07-08,Delhi_WH01,Hyderabad,Kolkata,DHL,Mini Truck,23.68,1577,3202.76,Delivered
SHP007070,ORD107070,CUST1986,2026-07-08,Delhi_WH01,Lucknow,Kolkata,DHL,Mini Truck,3.78,1653,3100.76,Delivered
SHP007071,ORD107071,CUST8547,2026-07-08,Hyderabad_WH04,Hyderabad,Mumbai,Blue Dart,Bike,29.26,1697,3485.72,Delivered
SHP007072,ORD107072,CUST9959,2026-07-08,Chennai_WH05,Kolkata,Delhi,DHL,Van,46.89,439,1432.88,In Transit
SHP007073,ORD107073,CUST5119,2026-07-08,Chennai_WH05,Kolkata,Jaipur,Ecom Express,Truck,15.76,1564,3084.32,Cancelled
SHP007074,ORD107074,CUST6249,2026-07-08,Bengaluru_WH03,Pune,Hyderabad,DHL,Bike,25.87,197,745.04,Delivered
SHP007075,ORD107075,CUST1395,2026-07-08,Delhi_WH01,Delhi,Lucknow,Ecom Express,Mini Truck,17.34,1190,2430.08,Delivered
SHP007076,ORD107076,CUST4466,2026-07-08,Bengaluru_WH03,Kolkata,Pune,DHL,Truck,18.48,1171,2409.56,Delivered
SHP007077,ORD107077,CUST1507,2026-07-08,Hyderabad_WH04,Delhi,Bengaluru,DHL,Mini Truck,31.72,1475,3115.64,Delivered
SHP007078,ORD107078,CUST5810,2026-07-08,Delhi_WH01,Hyderabad,Pune,DHL,Mini Truck,35.29,115,710.48,Delayed
SHP007079,ORD107079,CUST5266,2026-07-08,Hyderabad_WH04,Bengaluru,Mumbai,DHL,Van,6.25,2305,4304.0,In Transit
SHP007080,ORD107080,CUST1139,2026-07-08,Hyderabad_WH04,Kolkata,Hyderabad,DHL,Bike,18.21,2264,4373.72,Delivered
SHP007081,ORD107081,CUST3640,2026-07-08,Bengaluru_WH03,Bengaluru,Kolkata,Delhivery,Truck,43.55,1210,2780.6,Delivered
SHP007082,ORD107082,CUST6397,2026-07-08,Bengaluru_WH03,Pune,Lucknow,Ecom Express,Mini Truck,13.87,1497,2941.04,In Transit
SHP007083,ORD107083,CUST2297,2026-07-08,Hyderabad_WH04,Bengaluru,Hyderabad,Blue Dart,Mini Truck,38.66,895,2154.92,Delivered
SHP007084,ORD107084,CUST9073,2026-07-08,Mumbai_WH02,Delhi,Hyderabad,FedEx,Truck,9.53,2157,4076.96,Cancelled
SHP007085,ORD107085,CUST4183,2026-07-08,Bengaluru_WH03,Ahmedabad,Lucknow,DHL,Bike,40.93,2388,4869.56,Delayed
SHP007086,ORD107086,CUST8927,2026-07-08,Hyderabad_WH04,Ahmedabad,Kolkata,Ecom Express,Mini Truck,43.15,2245,4638.8,Delivered
SHP007087,ORD107087,CUST6659,2026-07-08,Bengaluru_WH03,Lucknow,Pune,FedEx,Bike,16.19,2271,4362.08,Delivered
SHP007088,ORD107088,CUST6494,2026-07-08,Delhi_WH01,Lucknow,Bengaluru,FedEx,Mini Truck,31.45,890,2059.4,Delivered
SHP007089,ORD107089,CUST5763,2026-07-08,Chennai_WH05,Chennai,Kolkata,Blue Dart,Mini Truck,18.74,1719,3399.08,Delivered
SHP007090,ORD107090,CUST4256,2026-07-08,Delhi_WH01,Hyderabad,Jaipur,Blue Dart,Bike,12.22,1791,3450.44,In Transit
SHP007091,ORD107091,CUST6043,2026-07-08,Hyderabad_WH04,Ahmedabad,Chennai,Ecom Express,Bike,47.41,175,963.92,Delivered
SHP007092,ORD107092,CUST1924,2026-07-08,Chennai_WH05,Jaipur,Kolkata,Blue Dart,Van,36.39,1701,3578.48,Delivered
SHP007093,ORD107093,CUST9827,2026-07-08,Chennai_WH05,Hyderabad,Chennai,Delhivery,Mini Truck,6.39,503,1062.08,Delivered
SHP007094,ORD107094,CUST8500,2026-07-08,Mumbai_WH02,Ahmedabad,Bengaluru,Blue Dart,Mini Truck,22.24,1308,2701.28,Delivered
SHP007095,ORD107095,CUST3498,2026-07-08,Mumbai_WH02,Delhi,Lucknow,Blue Dart,Truck,30.11,2022,4080.92,Delivered
SHP007096,ORD107096,CUST3531,2026-07-08,Mumbai_WH02,Chennai,Mumbai,Ecom Express,Mini Truck,9.62,1750,3345.44,In Transit
SHP007097,ORD107097,CUST2549,2026-07-08,Mumbai_WH02,Hyderabad,Chennai,DHL,Bike,47.4,1662,3640.4,Delivered
SHP007098,ORD107098,CUST2598,2026-07-08,Mumbai_WH02,Hyderabad,Lucknow,Ecom Express,Truck,1.87,293,629.84,In Transit
SHP007099,ORD107099,CUST9384,2026-07-08,Delhi_WH01,Kolkata,Lucknow,Ecom Express,Bike,36.38,81,662.36,Delivered
SHP007100,ORD107100,CUST9995,2026-07-08,Mumbai_WH02,Delhi,Jaipur,Blue Dart,Van,10.49,1492,2891.48,Delivered
SHP007101,ORD107101,CUST5855,2026-07-08,Delhi_WH01,Mumbai,Kolkata,Ecom Express,Mini Truck,47.1,1953,4160.6,Delivered
SHP007102,ORD107102,CUST7933,2026-07-08,Mumbai_WH02,Delhi,Jaipur,Delhivery,Bike,15.29,2206,4234.28,Delivered
SHP007103,ORD107103,CUST7536,2026-07-08,Mumbai_WH02,Chennai,Lucknow,Blue Dart,Bike,5.67,650,1318.04,Delivered
SHP007104,ORD107104,CUST6543,2026-07-08,Hyderabad_WH04,Mumbai,Ahmedabad,Ecom Express,Truck,41.13,2212,4555.16,Delayed
SHP007105,ORD107105,CUST8383,2026-07-08,Mumbai_WH02,Lucknow,Jaipur,FedEx,Van,45.9,152,904.4,In Transit
SHP007106,ORD107106,CUST8323,2026-07-08,Mumbai_WH02,Bengaluru,Chennai,Blue Dart,Bike,3.96,911,1767.32,Delivered
SHP007107,ORD107107,CUST6805,2026-07-08,Delhi_WH01,Kolkata,Delhi,Blue Dart,Truck,45.35,284,1135.4,Delivered
SHP007108,ORD107108,CUST9675,2026-07-08,Chennai_WH05,Kolkata,Mumbai,Blue Dart,Truck,2.92,960,1843.04,Cancelled
SHP007109,ORD107109,CUST6079,2026-07-08,Mumbai_WH02,Pune,Chennai,FedEx,Van,24.49,1192,2519.48,Returned
SHP007110,ORD107110,CUST1672,2026-07-08,Chennai_WH05,Hyderabad,Delhi,Ecom Express,Truck,48.92,207,1039.64,Delivered
SHP007111,ORD107111,CUST5051,2026-07-08,Chennai_WH05,Bengaluru,Lucknow,Blue Dart,Mini Truck,16.69,594,1349.48,In Transit
SHP007112,ORD107112,CUST7720,2026-07-08,Chennai_WH05,Kolkata,Pune,DHL,Mini Truck,44.74,953,2332.28,Delivered
SHP007113,ORD107113,CUST6919,2026-07-08,Delhi_WH01,Delhi,Lucknow,Ecom Express,Van,20.1,178,641.6,Delivered
SHP007114,ORD107114,CUST3300,2026-07-08,Chennai_WH05,Lucknow,Kolkata,Ecom Express,Bike,33.3,1859,3825.8,In Transit
SHP007115,ORD107115,CUST3634,2026-07-08,Delhi_WH01,Delhi,Kolkata,Blue Dart,Mini Truck,10.78,1728,3319.76,Delivered
SHP007116,ORD107116,CUST1077,2026-07-08,Chennai_WH05,Mumbai,Bengaluru,Ecom Express,Mini Truck,43.11,2018,4229.72,Delivered
SHP007117,ORD107117,CUST1970,2026-07-08,Mumbai_WH02,Jaipur,Delhi,Delhivery,Mini Truck,25.95,1149,2459.6,Delivered
SHP007118,ORD107118,CUST8365,2026-07-08,Bengaluru_WH03,Lucknow,Bengaluru,Ecom Express,Mini Truck,31.84,505,1371.08,Delivered
SHP007119,ORD107119,CUST9035,2026-07-08,Delhi_WH01,Jaipur,Lucknow,Blue Dart,Truck,37.64,1332,2929.28,Delivered
SHP007120,ORD107120,CUST6911,2026-07-08,Delhi_WH01,Delhi,Mumbai,FedEx,Bike,40.98,1157,2654.36,Delivered
SHP007121,ORD107121,CUST9847,2026-07-08,Delhi_WH01,Hyderabad,Jaipur,FedEx,Bike,24.3,536,1336.4,Delivered
SHP007122,ORD107122,CUST7241,2026-07-08,Chennai_WH05,Mumbai,Jaipur,Ecom Express,Mini Truck,29.87,949,2146.64,Cancelled
SHP007123,ORD107123,CUST1225,2026-07-08,Delhi_WH01,Mumbai,Delhi,Delhivery,Bike,33.89,1696,3539.48,Delivered
SHP007124,ORD107124,CUST8881,2026-07-08,Delhi_WH01,Bengaluru,Kolkata,Delhivery,Mini Truck,46.0,1510,3350.0,In Transit
SHP007125,ORD107125,CUST9660,2026-07-08,Chennai_WH05,Hyderabad,Chennai,FedEx,Truck,27.54,1804,3657.68,Delivered
SHP007126,ORD107126,CUST8434,2026-07-08,Mumbai_WH02,Jaipur,Mumbai,Ecom Express,Van,17.78,1560,3101.36,Delivered
SHP007127,ORD107127,CUST6268,2026-07-08,Chennai_WH05,Bengaluru,Lucknow,FedEx,Van,47.04,1593,3511.88,Delivered
SHP007128,ORD107128,CUST2184,2026-07-08,Bengaluru_WH03,Mumbai,Jaipur,DHL,Van,7.67,2130,4006.04,In Transit
SHP007129,ORD107129,CUST8550,2026-07-08,Delhi_WH01,Kolkata,Pune,DHL,Truck,9.94,1351,2631.08,Returned
SHP007130,ORD107130,CUST1897,2026-07-08,Bengaluru_WH03,Chennai,Delhi,Ecom Express,Truck,13.16,592,1303.52,Delivered
SHP007131,ORD107131,CUST3514,2026-07-08,Hyderabad_WH04,Pune,Ahmedabad,Delhivery,Bike,8.71,2180,4108.52,In Transit
SHP007132,ORD107132,CUST7311,2026-07-08,Hyderabad_WH04,Kolkata,Jaipur,Ecom Express,Van,29.91,2395,4749.92,In Transit
SHP007133,ORD107133,CUST6616,2026-07-08,Chennai_WH05,Kolkata,Lucknow,Ecom Express,Mini Truck,31.24,1755,3613.88,Delivered
SHP007134,ORD107134,CUST1319,2026-07-08,Mumbai_WH02,Mumbai,Delhi,Ecom Express,Mini Truck,14.38,365,909.56,Delivered
SHP007135,ORD107135,CUST3094,2026-07-08,Chennai_WH05,Mumbai,Bengaluru,Ecom Express,Van,12.11,888,1823.72,Delivered
SHP007136,ORD107136,CUST6603,2026-07-08,Hyderabad_WH04,Ahmedabad,Mumbai,Blue Dart,Bike,42.4,2075,4323.8,Delivered
SHP007137,ORD107137,CUST3590,2026-07-08,Hyderabad_WH04,Pune,Chennai,Blue Dart,Bike,34.61,101,677.12,Cancelled
SHP007138,ORD107138,CUST8882,2026-07-08,Hyderabad_WH04,Jaipur,Delhi,DHL,Truck,25.44,2486,4860.08,Delivered
SHP007139,ORD107139,CUST5352,2026-07-08,Delhi_WH01,Chennai,Bengaluru,Delhivery,Van,18.24,120,514.88,Delivered
SHP007140,ORD107140,CUST7713,2026-07-08,Delhi_WH01,Bengaluru,Kolkata,DHL,Van,36.15,2463,4947.2,Delivered
SHP007141,ORD107141,CUST1046,2026-07-08,Mumbai_WH02,Mumbai,Jaipur,Delhivery,Truck,33.19,2421,4836.08,In Transit
SHP007142,ORD107142,CUST2005,2026-07-08,Hyderabad_WH04,Hyderabad,Jaipur,DHL,Truck,37.49,176,846.68,Delivered
SHP007143,ORD107143,CUST5979,2026-07-08,Chennai_WH05,Bengaluru,Hyderabad,Delhivery,Bike,31.67,806,1910.84,In Transit
SHP007144,ORD107144,CUST6883,2026-07-08,Hyderabad_WH04,Mumbai,Chennai,DHL,Van,18.64,663,1497.08,Delivered
SHP007145,ORD107145,CUST9822,2026-07-08,Hyderabad_WH04,Mumbai,Hyderabad,Delhivery,Bike,40.11,1720,3657.32,Delivered
SHP007146,ORD107146,CUST5082,2026-07-08,Bengaluru_WH03,Ahmedabad,Delhi,Ecom Express,Bike,15.74,1834,3570.08,In Transit
SHP007147,ORD107147,CUST5316,2026-07-08,Mumbai_WH02,Delhi,Pune,Ecom Express,Van,30.68,585,1501.16,In Transit
SHP007148,ORD107148,CUST2596,2026-07-08,Chennai_WH05,Mumbai,Delhi,Ecom Express,Truck,16.29,142,531.08,Delivered
SHP007149,ORD107149,CUST1941,2026-07-08,Chennai_WH05,Lucknow,Pune,Delhivery,Mini Truck,37.87,926,2201.24,Delivered
SHP007150,ORD107150,CUST2153,2026-07-08,Chennai_WH05,Hyderabad,Jaipur,Ecom Express,Van,17.03,1053,2179.76,In Transit
SHP007151,ORD107151,CUST5558,2026-07-08,Delhi_WH01,Jaipur,Pune,Delhivery,Van,1.5,328,688.4,Delayed
SHP007152,ORD107152,CUST8255,2026-07-08,Bengaluru_WH03,Kolkata,Chennai,Blue Dart,Bike,10.55,528,1157.0,Delivered
SHP007153,ORD107153,CUST9726,2026-07-08,Delhi_WH01,Lucknow,Chennai,Delhivery,Van,44.96,2232,4637.12,Delivered
SHP007154,ORD107154,CUST4747,2026-07-08,Chennai_WH05,Pune,Bengaluru,Blue Dart,Mini Truck,17.2,1574,3119.6,Delivered
SHP007155,ORD107155,CUST6611,2026-07-08,Mumbai_WH02,Mumbai,Hyderabad,Blue Dart,Mini Truck,1.09,2072,3822.68,Delivered
SHP007156,ORD107156,CUST1187,2026-07-08,Hyderabad_WH04,Jaipur,Hyderabad,DHL,Bike,30.08,56,541.76,Delayed
SHP007157,ORD107157,CUST8872,2026-07-08,Mumbai_WH02,Chennai,Hyderabad,Delhivery,Bike,12.89,1910,3672.68,Cancelled
SHP007158,ORD107158,CUST9050,2026-07-08,Delhi_WH01,Chennai,Mumbai,Ecom Express,Mini Truck,10.93,1501,2912.96,Delivered
SHP007159,ORD107159,CUST9696,2026-07-08,Hyderabad_WH04,Pune,Mumbai,Blue Dart,Van,30.33,765,1820.96,Delivered
SHP007160,ORD107160,CUST2188,2026-07-08,Mumbai_WH02,Delhi,Ahmedabad,Blue Dart,Mini Truck,45.87,562,1642.04,Delivered
SHP007161,ORD107161,CUST2046,2026-07-08,Hyderabad_WH04,Ahmedabad,Lucknow,FedEx,Mini Truck,37.21,963,2259.92,Delivered
SHP007162,ORD107162,CUST4991,2026-07-08,Hyderabad_WH04,Hyderabad,Bengaluru,DHL,Van,7.75,653,1348.4,In Transit
SHP007163,ORD107163,CUST5593,2026-07-08,Bengaluru_WH03,Ahmedabad,Delhi,Delhivery,Truck,18.27,1388,2797.64,Delivered
SHP007164,ORD107164,CUST5346,2026-07-08,Delhi_WH01,Lucknow,Pune,Delhivery,Mini Truck,35.25,561,1512.8,Delivered
SHP007165,ORD107165,CUST4568,2026-07-08,Chennai_WH05,Pune,Mumbai,DHL,Truck,35.34,1383,2993.48,Delivered
SHP007166,ORD107166,CUST5533,2026-07-08,Chennai_WH05,Hyderabad,Lucknow,Blue Dart,Van,18.5,1993,3889.4,Delivered
SHP007167,ORD107167,CUST4075,2026-07-08,Bengaluru_WH03,Lucknow,Delhi,Ecom Express,Bike,18.5,1477,2960.6,Delivered
SHP007168,ORD107168,CUST8005,2026-07-08,Bengaluru_WH03,Bengaluru,Delhi,DHL,Truck,5.14,2048,3828.08,Delivered
SHP007169,ORD107169,CUST3683,2026-07-08,Bengaluru_WH03,Jaipur,Ahmedabad,Ecom Express,Mini Truck,41.25,918,2227.4,Delivered
SHP007170,ORD107170,CUST4975,2026-07-08,Hyderabad_WH04,Kolkata,Pune,DHL,Truck,32.82,1039,2344.04,In Transit
SHP007171,ORD107171,CUST5019,2026-07-08,Chennai_WH05,Kolkata,Ahmedabad,Delhivery,Van,41.82,1996,4174.64,Delivered
SHP007172,ORD107172,CUST2358,2026-07-08,Mumbai_WH02,Hyderabad,Pune,Ecom Express,Van,19.36,1846,3635.12,Delivered
SHP007173,ORD107173,CUST3286,2026-07-08,Hyderabad_WH04,Lucknow,Kolkata,Blue Dart,Truck,13.12,1793,3464.84,Delivered
SHP007174,ORD107174,CUST2169,2026-07-08,Delhi_WH01,Chennai,Lucknow,DHL,Mini Truck,15.92,2161,4160.84,Delivered
SHP007175,ORD107175,CUST6947,2026-07-08,Hyderabad_WH04,Ahmedabad,Bengaluru,Delhivery,Truck,19.87,829,1810.64,In Transit
SHP007176,ORD107176,CUST9454,2026-07-08,Chennai_WH05,Lucknow,Jaipur,Ecom Express,Van,42.25,1672,3596.6,Delivered
SHP007177,ORD107177,CUST3233,2026-07-08,Chennai_WH05,Ahmedabad,Lucknow,Blue Dart,Truck,14.72,1240,2488.64,In Transit
SHP007178,ORD107178,CUST2720,2026-07-08,Mumbai_WH02,Hyderabad,Kolkata,Delhivery,Truck,22.48,1512,3071.36,Delivered
SHP007179,ORD107179,CUST2830,2026-07-08,Chennai_WH05,Delhi,Bengaluru,Blue Dart,Bike,49.42,1319,3047.24,Delivered
SHP007180,ORD107180,CUST6025,2026-07-08,Chennai_WH05,Ahmedabad,Lucknow,Delhivery,Truck,2.62,1184,2242.64,Delivered
SHP007181,ORD107181,CUST5428,2026-07-08,Hyderabad_WH04,Bengaluru,Chennai,Blue Dart,Bike,42.16,879,2168.12,Delivered
SHP007182,ORD107182,CUST1265,2026-07-08,Hyderabad_WH04,Bengaluru,Lucknow,Blue Dart,Van,22.4,145,609.8,Delivered
SHP007183,ORD107183,CUST2350,2026-07-08,Delhi_WH01,Lucknow,Jaipur,Ecom Express,Van,14.99,403,985.28,Delivered
SHP007184,ORD107184,CUST2690,2026-07-08,Chennai_WH05,Mumbai,Pune,FedEx,Truck,31.72,91,624.44,Delivered
SHP007185,ORD107185,CUST6284,2026-07-08,Hyderabad_WH04,Bengaluru,Jaipur,Blue Dart,Truck,4.79,2124,3960.68,In Transit
SHP007186,ORD107186,CUST7852,2026-07-08,Chennai_WH05,Mumbai,Kolkata,DHL,Bike,25.22,826,1869.44,Delayed
SHP007187,ORD107187,CUST7552,2026-07-08,Delhi_WH01,Chennai,Bengaluru,DHL,Bike,13.27,972,1988.84,Delivered
