shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP009019,ORD109019,CUST5218,2026-07-10,Mumbai_WH02,Delhi,Jaipur,Ecom Express,Van,10.75,1041,2082.8,Delivered
SHP009020,ORD109020,CUST7936,2026-07-10,Delhi_WH01,Chennai,Ahmedabad,Ecom Express,Van,10.42,883,1794.44,In Transit
SHP009021,ORD109021,CUST8708,2026-07-10,Hyderabad_WH04,Bengaluru,Hyderabad,Delhivery,Bike,15.45,1192,2411.0,Delayed
SHP009022,ORD109022,CUST1077,2026-07-10,Chennai_WH05,Jaipur,Chennai,DHL,Mini Truck,47.13,107,838.16,In Transit
SHP009023,ORD109023,CUST5084,2026-07-10,Mumbai_WH02,Delhi,Hyderabad,DHL,Van,39.29,669,1755.68,Delivered
SHP009024,ORD109024,CUST5469,2026-07-10,Mumbai_WH02,Bengaluru,Jaipur,Blue Dart,Van,31.62,2096,4232.24,Delivered
SHP009025,ORD109025,CUST7112,2026-07-10,Mumbai_WH02,Kolkata,Mumbai,Ecom Express,Truck,11.49,831,1713.68,Delivered
SHP009026,ORD109026,CUST5680,2026-07-10,Hyderabad_WH04,Delhi,Mumbai,Blue Dart,Bike,5.5,190,488.0,Delivered
SHP009027,ORD109027,CUST9426,2026-07-10,Bengaluru_WH03,Lucknow,Delhi,Ecom Express,Truck,30.91,516,1379.72,Delivered
SHP009028,ORD109028,CUST3923,2026-07-10,Hyderabad_WH04,Hyderabad,Mumbai,Ecom Express,Bike,37.04,2197,4479.08,Delivered
SHP009029,ORD109029,CUST9646,2026-07-10,Delhi_WH01,Jaipur,Delhi,Ecom Express,Van,38.48,1277,2840.36,Delivered
SHP009030,ORD109030,CUST1247,2026-07-10,Hyderabad_WH04,Jaipur,Lucknow,FedEx,Van,31.71,1517,3191.12,Delivered
SHP009031,ORD109031,CUST9116,2026-07-10,Hyderabad_WH04,Kolkata,Lucknow,Delhivery,Bike,37.83,353,1169.36,Delivered
SHP009032,ORD109032,CUST7264,2026-07-10,Bengaluru_WH03,Jaipur,Mumbai,DHL,Van,30.75,1353,2884.4,Delivered
SHP009033,ORD109033,CUST9901,2026-07-10,Bengaluru_WH03,Jaipur,Chennai,FedEx,Van,45.83,1208,2804.36,Delayed
SHP009034,ORD109034,CUST2034,2026-07-10,Bengaluru_WH03,Mumbai,Kolkata,FedEx,Van,20.52,769,1710.44,Delivered
SHP009035,ORD109035,CUST2766,2026-07-10,Hyderabad_WH04,Mumbai,Chennai,DHL,Van,29.84,945,2139.08,Returned
SHP009036,ORD109036,CUST2417,2026-07-10,Delhi_WH01,Jaipur,Lucknow,Ecom Express,Truck,3.63,614,1228.76,Delivered
SHP009037,ORD109037,CUST4488,2026-07-10,Mumbai_WH02,Jaipur,Kolkata,Ecom Express,Mini Truck,2.58,729,1423.16,Delivered
SHP009038,ORD109038,CUST3561,2026-07-10,Bengaluru_WH03,Delhi,Bengaluru,FedEx,Truck,22.67,1740,3484.04,Delayed
SHP009039,ORD109039,CUST7675,2026-07-10,Hyderabad_WH04,Chennai,Lucknow,Ecom Express,Van,15.33,1896,3676.76,Delivered
SHP009040,ORD109040,CUST1222,2026-07-10,Chennai_WH05,Hyderabad,Mumbai,FedEx,Mini Truck,8.61,472,1032.92,Delayed
SHP009041,ORD109041,CUST3912,2026-07-10,Hyderabad_WH04,Lucknow,Delhi,DHL,Van,34.03,1948,3994.76,Delivered
SHP009042,ORD109042,CUST6106,2026-07-10,Bengaluru_WH03,Ahmedabad,Bengaluru,Delhivery,Van,14.69,2167,4156.88,Delivered
SHP009043,ORD109043,CUST1361,2026-07-10,Delhi_WH01,Ahmedabad,Kolkata,Delhivery,Mini Truck,48.32,2220,4655.84,Delivered
SHP009044,ORD109044,CUST4615,2026-07-10,Bengaluru_WH03,Delhi,Lucknow,Blue Dart,Truck,28.47,973,2173.04,Delivered
SHP009045,ORD109045,CUST1430,2026-07-10,Bengaluru_WH03,Hyderabad,Jaipur,Delhivery,Van,41.71,712,1862.12,Delivered
SHP009046,ORD109046,CUST5455,2026-07-10,Mumbai_WH02,Lucknow,Kolkata,FedEx,Truck,27.17,1687,3442.64,Delivered
SHP009047,ORD109047,CUST8236,2026-07-10,Delhi_WH01,Ahmedabad,Chennai,Ecom Express,Bike,47.08,900,2264.96,Delivered
SHP009048,ORD109048,CUST3606,2026-07-10,Delhi_WH01,Pune,Bengaluru,FedEx,Van,21.02,1532,3089.84,Delivered
SHP009049,ORD109049,CUST4676,2026-07-10,Hyderabad_WH04,Hyderabad,Bengaluru,FedEx,Bike,22.63,1453,2966.96,Delivered
SHP009050,ORD109050,CUST4714,2026-07-10,Delhi_WH01,Hyderabad,Lucknow,DHL,Mini Truck,1.88,202,466.16,Delivered
SHP009051,ORD109051,CUST8441,2026-07-10,Hyderabad_WH04,Pune,Lucknow,Delhivery,Van,7.27,2239,4197.44,Delivered
SHP009052,ORD109052,CUST7465,2026-07-10,Delhi_WH01,Delhi,Kolkata,Blue Dart,Mini Truck,32.0,2312,4625.6,In Transit
SHP009053,ORD109053,CUST6307,2026-07-10,Hyderabad_WH04,Kolkata,Delhi,DHL,Truck,37.56,198,887.12,Delivered
SHP009054,ORD109054,CUST3409,2026-07-10,Delhi_WH01,Chennai,Kolkata,Blue Dart,Van,32.42,503,1374.44,Delivered
SHP009055,ORD109055,CUST1618,2026-07-10,Hyderabad_WH04,Mumbai,Chennai,Delhivery,Van,20.17,249,770.24,Delivered
SHP009056,ORD109056,CUST5957,2026-07-10,Hyderabad_WH04,Ahmedabad,Bengaluru,FedEx,Bike,11.06,1199,2370.92,Delivered
SHP009057,ORD109057,CUST2078,2026-07-10,Mumbai_WH02,Delhi,Lucknow,Blue Dart,Van,23.62,2475,4818.44,Delivered
SHP009058,ORD109058,CUST9091,2026-07-10,Mumbai_WH02,Lucknow,Jaipur,Blue Dart,Truck,30.61,709,1723.52,Delivered
SHP009059,ORD109059,CUST2236,2026-07-10,Delhi_WH01,Lucknow,Delhi,Delhivery,Van,43.82,1920,4061.84,Delivered
SHP009060,ORD109060,CUST3707,2026-07-10,Delhi_WH01,Mumbai,Bengaluru,DHL,Van,1.94,2203,4068.68,Delivered
SHP009061,ORD109061,CUST1658,2026-07-10,Delhi_WH01,Kolkata,Lucknow,FedEx,Van,12.32,1452,2841.44,Delivered
SHP009062,ORD109062,CUST5850,2026-07-10,Chennai_WH05,Kolkata,Mumbai,Ecom Express,Bike,0.69,522,1027.88,Delivered
SHP009063,ORD109063,CUST9975,2026-07-10,Mumbai_WH02,Kolkata,Bengaluru,Ecom Express,Van,4.89,1040,2010.68,Delivered
SHP009064,ORD109064,CUST5599,2026-07-10,Bengaluru_WH03,Bengaluru,Jaipur,FedEx,Mini Truck,36.54,483,1387.88,In Transit
SHP009065,ORD109065,CUST5988,2026-07-10,Mumbai_WH02,Hyderabad,Delhi,Blue Dart,Van,25.36,2409,4720.52,Delayed
SHP009066,ORD109066,CUST2604,2026-07-10,Bengaluru_WH03,Mumbai,Pune,Ecom Express,Bike,44.89,1446,3221.48,Delivered
SHP009067,ORD109067,CUST6369,2026-07-10,Mumbai_WH02,Pune,Bengaluru,DHL,Mini Truck,2.28,818,1579.76,Delivered
SHP009068,ORD109068,CUST1954,2026-07-10,Chennai_WH05,Chennai,Kolkata,FedEx,Bike,2.85,1822,3393.8,In Transit
SHP009069,ORD109069,CUST5231,2026-07-10,Hyderabad_WH04,Lucknow,Delhi,Blue Dart,Truck,11.62,160,507.44,Delivered
SHP009070,ORD109070,CUST4893,2026-07-10,Chennai_WH05,Kolkata,Ahmedabad,Delhivery,Truck,41.2,1361,3024.2,Delivered
SHP009071,ORD109071,CUST9416,2026-07-10,Bengaluru_WH03,Delhi,Hyderabad,Blue Dart,Bike,1.4,2286,4211.6,Cancelled
SHP009072,ORD109072,CUST1513,2026-07-10,Bengaluru_WH03,Lucknow,Hyderabad,DHL,Van,33.06,1904,3903.92,Delivered
SHP009073,ORD109073,CUST7027,2026-07-10,Chennai_WH05,Ahmedabad,Chennai,Blue Dart,Truck,36.08,1767,3693.56,Delivered
SHP009074,ORD109074,CUST6947,2026-07-10,Mumbai_WH02,Delhi,Ahmedabad,FedEx,Truck,14.03,2212,4229.96,Delivered
SHP009075,ORD109075,CUST9176,2026-07-10,Chennai_WH05,Chennai,Mumbai,Blue Dart,Van,41.19,311,1134.08,In Transit
SHP009076,ORD109076,CUST2686,2026-07-10,Bengaluru_WH03,Ahmedabad,Delhi,DHL,Van,32.28,312,1028.96,Delayed
SHP009077,ORD109077,CUST5473,2026-07-10,Bengaluru_WH03,Kolkata,Jaipur,Delhivery,Mini Truck,21.7,1005,2149.4,Delayed
SHP009078,ORD109078,CUST8626,2026-07-10,Bengaluru_WH03,Pune,Delhi,Delhivery,Mini Truck,20.56,1155,2405.72,Delivered
SHP009079,ORD109079,CUST2913,2026-07-10,Chennai_WH05,Delhi,Ahmedabad,DHL,Truck,46.93,1215,2830.16,Cancelled
SHP009080,ORD109080,CUST2443,2026-07-10,Bengaluru_WH03,Bengaluru,Hyderabad,Ecom Express,Mini Truck,40.39,470,1410.68,Delivered
SHP009081,ORD109081,CUST3353,2026-07-10,Chennai_WH05,Kolkata,Bengaluru,Blue Dart,Mini Truck,31.24,2150,4324.88,Delivered
SHP009082,ORD109082,CUST6471,2026-07-10,Bengaluru_WH03,Chennai,Kolkata,FedEx,Van,19.26,1219,2505.32,Delivered
SHP009083,ORD109083,CUST1234,2026-07-10,Delhi_WH01,Hyderabad,Kolkata,Blue Dart,Truck,48.19,1293,2985.68,Delivered
SHP009084,ORD109084,CUST8099,2026-07-10,Mumbai_WH02,Chennai,Lucknow,Ecom Express,Van,48.17,524,1601.24,Delivered
SHP009085,ORD109085,CUST7115,2026-07-10,Bengaluru_WH03,Delhi,Pune,Ecom Express,Truck,2.99,473,967.28,In Transit
SHP009086,ORD109086,CUST4018,2026-07-10,Chennai_WH05,Bengaluru,Hyderabad,Blue Dart,Bike,19.13,1820,3585.56,Delivered
SHP009087,ORD109087,CUST5509,2026-07-10,Chennai_WH05,Lucknow,Jaipur,Blue Dart,Bike,10.24,2143,4060.28,Delivered
SHP009088,ORD109088,CUST4008,2026-07-10,Bengaluru_WH03,Lucknow,Pune,Delhivery,Van,4.09,782,1536.68,Delivered
SHP009089,ORD109089,CUST5631,2026-07-10,Bengaluru_WH03,Bengaluru,Pune,FedEx,Mini Truck,32.47,363,1123.04,Delivered
SHP009090,ORD109090,CUST3517,2026-07-10,Bengaluru_WH03,Kolkata,Hyderabad,Delhivery,Truck,49.2,752,2024.0,In Transit
SHP009091,ORD109091,CUST8224,2026-07-10,Bengaluru_WH03,Lucknow,Delhi,DHL,Van,45.25,455,1442.0,Delivered
SHP009092,ORD109092,CUST7420,2026-07-10,Bengaluru_WH03,Hyderabad,Delhi,DHL,Van,26.37,86,551.24,In Transit
SHP009093,ORD109093,CUST3070,2026-07-10,Hyderabad_WH04,Jaipur,Bengaluru,FedEx,Truck,17.75,1636,3237.8,Cancelled
SHP009094,ORD109094,CUST6040,2026-07-10,Bengaluru_WH03,Chennai,Mumbai,DHL,Bike,34.49,1408,3028.28,Delivered
SHP009095,ORD109095,CUST7420,2026-07-10,Bengaluru_WH03,Hyderabad,Delhi,DHL,Bike,25.45,1101,2367.2,Delivered
SHP009096,ORD109096,CUST4321,2026-07-10,Hyderabad_WH04,Lucknow,Mumbai,Blue Dart,Truck,28.54,1220,2618.48,Cancelled
SHP009097,ORD109097,CUST6352,2026-07-10,Bengaluru_WH03,Mumbai,Bengaluru,DHL,Van,6.12,966,1892.24,Cancelled
SHP009098,ORD109098,CUST3581,2026-07-10,Chennai_WH05,Mumbai,Delhi,Delhivery,Bike,13.25,326,825.8,Delivered
SHP009099,ORD109099,CUST4310,2026-07-10,Delhi_WH01,Jaipur,Hyderabad,Delhivery,Truck,21.36,495,1227.32,In Transit
SHP009100,ORD109100,CUST4639,2026-07-10,Delhi_WH01,Jaipur,Pune,DHL,Mini Truck,0.76,566,1107.92,Cancelled
SHP009101,ORD109101,CUST3650,2026-07-10,Delhi_WH01,Ahmedabad,Bengaluru,Delhivery,Mini Truck,22.35,1748,3494.6,Delivered
SHP009102,ORD109102,CUST8270,2026-07-10,Delhi_WH01,Ahmedabad,Kolkata,DHL,Bike,31.0,2390,4754.0,In Transit
SHP009103,ORD109103,CUST2984,2026-07-10,Chennai_WH05,Mumbai,Jaipur,FedEx,Van,27.45,1998,4005.8,Delivered
SHP009104,ORD109104,CUST5125,2026-07-10,Mumbai_WH02,Mumbai,Chennai,Delhivery,Truck,4.27,90,293.24,In Transit
SHP009105,ORD109105,CUST7183,2026-07-10,Delhi_WH01,Pune,Chennai,DHL,Mini Truck,37.39,1807,3781.28,Delivered
SHP009106,ORD109106,CUST6692,2026-07-10,Bengaluru_WH03,Pune,Ahmedabad,DHL,Truck,19.6,1182,2442.8,Delivered
SHP009107,ORD109107,CUST1239,2026-07-10,Hyderabad_WH04,Ahmedabad,Chennai,Ecom Express,Mini Truck,29.95,482,1307.0,Delayed
SHP009108,ORD109108,CUST6447,2026-07-10,Chennai_WH05,Ahmedabad,Lucknow,Delhivery,Mini Truck,28.89,1502,3130.28,Delivered
SHP009109,ORD109109,CUST8153,2026-07-10,Bengaluru_WH03,Chennai,Delhi,Ecom Express,Van,42.49,1299,2928.08,Delivered
SHP009110,ORD109110,CUST9654,2026-07-10,Delhi_WH01,Lucknow,Kolkata,Ecom Express,Truck,34.63,1041,2369.36,In Transit
SHP009111,ORD109111,CUST6076,2026-07-10,Chennai_WH05,Lucknow,Delhi,Ecom Express,Van,34.83,854,2035.16,Delivered
SHP009112,ORD109112,CUST9297,2026-07-10,Hyderabad_WH04,Kolkata,Pune,Blue Dart,Bike,48.74,1153,2740.28,Delivered
SHP009113,ORD109113,CUST6941,2026-07-10,Mumbai_WH02,Delhi,Hyderabad,Delhivery,Bike,15.76,240,701.12,In Transit
SHP009114,ORD109114,CUST4999,2026-07-10,Hyderabad_WH04,Pune,Delhi,Blue Dart,Truck,28.69,648,1590.68,Delivered
SHP009115,ORD109115,CUST3814,2026-07-10,Mumbai_WH02,Kolkata,Bengaluru,FedEx,Van,21.0,782,1739.6,In Transit
SHP009116,ORD109116,CUST2244,2026-07-10,Hyderabad_WH04,Kolkata,Delhi,DHL,Truck,34.39,2026,4139.48,In Transit
SHP009117,ORD109117,CUST9595,2026-07-10,Hyderabad_WH04,Chennai,Jaipur,Ecom Express,Mini Truck,3.65,2276,4220.6,Delivered
SHP009118,ORD109118,CUST7534,2026-07-10,Mumbai_WH02,Lucknow,Hyderabad,Delhivery,Truck,28.37,114,625.64,Delivered
SHP009119,ORD109119,CUST4313,2026-07-10,Mumbai_WH02,Pune,Bengaluru,Blue Dart,Mini Truck,31.2,1469,3098.6,Delivered
SHP009120,ORD109120,CUST1063,2026-07-10,Hyderabad_WH04,Bengaluru,Kolkata,FedEx,Mini Truck,9.95,1253,2454.8,Delivered
SHP009121,ORD109121,CUST7354,2026-07-10,Mumbai_WH02,Chennai,Ahmedabad,Ecom Express,Mini Truck,46.4,1598,3513.2,Delivered
SHP009122,ORD109122,CUST5889,2026-07-10,Delhi_WH01,Mumbai,Chennai,Delhivery,Truck,12.19,158,510.68,In Transit
SHP009123,ORD109123,CUST8585,2026-07-10,Delhi_WH01,Pune,Lucknow,Blue Dart,Bike,23.01,52,449.72,Delivered
SHP009124,ORD109124,CUST9645,2026-07-10,Bengaluru_WH03,Delhi,Chennai,Delhivery,Mini Truck,48.08,2107,4449.56,Delivered
SHP009125,ORD109125,CUST4962,2026-07-10,Delhi_WH01,Bengaluru,Chennai,Blue Dart,Van,18.67,238,732.44,Delivered
SHP009126,ORD109126,CUST1126,2026-07-10,Delhi_WH01,Kolkata,Jaipur,DHL,Van,42.35,961,2318.0,Cancelled
SHP009127,ORD109127,CUST3431,2026-07-10,Delhi_WH01,Mumbai,Lucknow,Blue Dart,Truck,7.33,420,923.96,Delivered
SHP009128,ORD109128,CUST3333,2026-07-10,Hyderabad_WH04,Lucknow,Pune,FedEx,Bike,20.39,280,828.68,Delivered
SHP009129,ORD109129,CUST7852,2026-07-10,Hyderabad_WH04,Delhi,Jaipur,Ecom Express,Van,26.06,697,1647.32,In Transit
SHP009130,ORD109130,CUST7361,2026-07-10,Delhi_WH01,Hyderabad,Jaipur,DHL,Truck,25.62,995,2178.44,In Transit
SHP009131,ORD109131,CUST5555,2026-07-10,Chennai_WH05,Pune,Delhi,DHL,Van,14.07,400,968.84,Delivered
SHP009132,ORD109132,CUST6735,2026-07-10,Bengaluru_WH03,Ahmedabad,Hyderabad,Blue Dart,Bike,12.97,1387,2732.24,Delivered
SHP009133,ORD109133,CUST4311,2026-07-10,Chennai_WH05,Hyderabad,Lucknow,DHL,Van,26.43,539,1367.36,In Transit
SHP009134,ORD109134,CUST7995,2026-07-10,Chennai_WH05,Pune,Ahmedabad,FedEx,Mini Truck,8.67,1145,2245.04,Delayed
SHP009135,ORD109135,CUST3352,2026-07-10,Hyderabad_WH04,Pune,Mumbai,Blue Dart,Mini Truck,17.4,1399,2807.0,Delivered
SHP009136,ORD109136,CUST9675,2026-07-10,Chennai_WH05,Lucknow,Mumbai,FedEx,Van,23.41,616,1469.72,Delivered
SHP009137,ORD109137,CUST9495,2026-07-10,Chennai_WH05,Lucknow,Chennai,Ecom Express,Truck,16.01,2004,3879.32,Delivered
SHP009138,ORD109138,CUST2711,2026-07-10,Delhi_WH01,Bengaluru,Chennai,Ecom Express,Van,20.6,1932,3804.8,In Transit
SHP009139,ORD109139,CUST9356,2026-07-10,Delhi_WH01,Ahmedabad,Jaipur,Blue Dart,Van,45.57,476,1483.64,Delayed
SHP009140,ORD109140,CUST9434,2026-07-10,Delhi_WH01,Kolkata,Bengaluru,DHL,Van,26.32,530,1349.84,Delivered
SHP009141,ORD109141,CUST8730,2026-07-10,Mumbai_WH02,Chennai,Mumbai,FedEx,Bike,2.36,2203,4073.72,Delivered
SHP009142,ORD109142,CUST3974,2026-07-10,Hyderabad_WH04,Chennai,Jaipur,Blue Dart,Mini Truck,49.2,1271,2958.2,Delivered
SHP009143,ORD109143,CUST7098,2026-07-10,Delhi_WH01,Mumbai,Pune,Blue Dart,Van,4.76,1093,2104.52,Delivered
SHP009144,ORD109144,CUST5948,2026-07-10,Bengaluru_WH03,Ahmedabad,Delhi,DHL,Mini Truck,36.09,199,871.28,Delivered
SHP009145,ORD109145,CUST6616,2026-07-10,Hyderabad_WH04,Chennai,Lucknow,FedEx,Truck,39.59,422,1314.68,Delivered
SHP009146,ORD109146,CUST9065,2026-07-10,Bengaluru_WH03,Delhi,Ahmedabad,DHL,Van,8.26,930,1853.12,Delivered
SHP009147,ORD109147,CUST5600,2026-07-10,Chennai_WH05,Hyderabad,Mumbai,DHL,Bike,46.84,400,1362.08,Delayed
SHP009148,ORD109148,CUST6765,2026-07-10,Delhi_WH01,Kolkata,Chennai,Ecom Express,Mini Truck,36.7,519,1454.6,Delivered
SHP009149,ORD109149,CUST3520,2026-07-10,Chennai_WH05,Mumbai,Ahmedabad,FedEx,Bike,11.09,2221,4210.88,Delivered
SHP009150,ORD109150,CUST3213,2026-07-10,Chennai_WH05,Delhi,Lucknow,Ecom Express,Truck,43.47,815,2068.64,Delivered
SHP009151,ORD109151,CUST1263,2026-07-10,Delhi_WH01,Bengaluru,Jaipur,Ecom Express,Bike,3.66,2156,4004.72,In Transit
SHP009152,ORD109152,CUST5483,2026-07-10,Chennai_WH05,Lucknow,Jaipur,Delhivery,Van,10.09,1267,2481.68,Delivered
SHP009153,ORD109153,CUST4154,2026-07-10,Delhi_WH01,Lucknow,Jaipur,Blue Dart,Van,45.83,2128,4460.36,Delivered
SHP009154,ORD109154,CUST8714,2026-07-10,Bengaluru_WH03,Bengaluru,Ahmedabad,FedEx,Mini Truck,16.94,311,843.08,Cancelled
SHP009155,ORD109155,CUST5845,2026-07-10,Chennai_WH05,Jaipur,Kolkata,FedEx,Van,40.87,1852,3904.04,In Transit
SHP009156,ORD109156,CUST4622,2026-07-10,Hyderabad_WH04,Bengaluru,Hyderabad,Blue Dart,Mini Truck,11.84,208,596.48,In Transit
SHP009157,ORD109157,CUST4707,2026-07-10,Hyderabad_WH04,Chennai,Bengaluru,DHL,Truck,29.32,765,1808.84,Delivered
SHP009158,ORD109158,CUST4919,2026-07-10,Delhi_WH01,Pune,Chennai,DHL,Bike,18.49,1929,3774.08,Delivered
SHP009159,ORD109159,CUST7517,2026-07-10,Delhi_WH01,Hyderabad,Bengaluru,DHL,Mini Truck,16.96,2146,4146.32,Delivered
SHP009160,ORD109160,CUST6776,2026-07-10,Mumbai_WH02,Hyderabad,Ahmedabad,DHL,Mini Truck,21.31,2323,4517.12,Delivered
SHP009161,ORD109161,CUST7992,2026-07-10,Bengaluru_WH03,Pune,Bengaluru,Ecom Express,Truck,35.49,1366,2964.68,Delivered
SHP009162,ORD109162,CUST6892,2026-07-10,Bengaluru_WH03,Pune,Lucknow,Blue Dart,Bike,39.94,210,937.28,Delivered
SHP009163,ORD109163,CUST3683,2026-07-10,Bengaluru_WH03,Hyderabad,Bengaluru,FedEx,Van,18.13,1612,3199.16,In Transit
SHP009164,ORD109164,CUST6153,2026-07-10,Mumbai_WH02,Kolkata,Ahmedabad,Ecom Express,Van,33.98,1034,2348.96,Cancelled
SHP009165,ORD109165,CUST5646,2026-07-10,Bengaluru_WH03,Mumbai,Delhi,Blue Dart,Van,19.3,514,1236.8,Delivered
SHP009166,ORD109166,CUST1521,2026-07-10,Mumbai_WH02,Pune,Ahmedabad,FedEx,Bike,10.64,1826,3494.48,Delivered
SHP009167,ORD109167,CUST2336,2026-07-10,Hyderabad_WH04,Delhi,Lucknow,DHL,Truck,12.01,541,1197.92,Delivered
SHP009168,ORD109168,CUST6847,2026-07-10,Delhi_WH01,Delhi,Bengaluru,Blue Dart,Truck,47.74,1254,2910.08,Delivered
SHP009169,ORD109169,CUST1642,2026-07-10,Hyderabad_WH04,Mumbai,Hyderabad,Delhivery,Van,30.65,740,1779.8,Delivered
SHP009170,ORD109170,CUST4170,2026-07-10,Mumbai_WH02,Kolkata,Jaipur,Ecom Express,Van,7.07,1808,3419.24,In Transit
SHP009171,ORD109171,CUST9624,2026-07-10,Chennai_WH05,Hyderabad,Mumbai,DHL,Mini Truck,46.39,1812,3898.28,Delayed
SHP009172,ORD109172,CUST8209,2026-07-10,Delhi_WH01,Bengaluru,Kolkata,Delhivery,Truck,43.51,1927,4070.72,Delivered
SHP009173,ORD109173,CUST8926,2026-07-10,Delhi_WH01,Kolkata,Mumbai,Ecom Express,Bike,45.53,1164,2721.56,In Transit
SHP009174,ORD109174,CUST5354,2026-07-10,Bengaluru_WH03,Kolkata,Hyderabad,Blue Dart,Truck,8.53,1212,2363.96,Delivered
SHP009175,ORD109175,CUST8007,2026-07-10,Delhi_WH01,Hyderabad,Kolkata,Ecom Express,Bike,12.2,1352,2660.0,Returned
SHP009176,ORD109176,CUST6227,2026-07-10,Bengaluru_WH03,Hyderabad,Lucknow,Delhivery,Van,20.21,472,1172.12,In Transit
SHP009177,ORD109177,CUST2591,2026-07-10,Mumbai_WH02,Lucknow,Bengaluru,Blue Dart,Truck,42.71,1672,3602.12,Delivered
SHP009178,ORD109178,CUST7275,2026-07-10,Delhi_WH01,Lucknow,Pune,FedEx,Truck,49.94,1508,3393.68,Delayed
SHP009179,ORD109179,CUST2879,2026-07-10,Bengaluru_WH03,Jaipur,Hyderabad,Delhivery,Van,29.52,454,1251.44,Delivered
SHP009180,ORD109180,CUST1770,2026-07-10,Delhi_WH01,Hyderabad,Jaipur,Ecom Express,Truck,2.87,1153,2189.84,Delivered
SHP009181,ORD109181,CUST3079,2026-07-10,Bengaluru_WH03,Pune,Delhi,Ecom Express,Van,5.99,154,429.08,Delivered
SHP009182,ORD109182,CUST8576,2026-07-10,Mumbai_WH02,Mumbai,Jaipur,Delhivery,Mini Truck,18.93,1271,2594.96,Delivered
SHP009183,ORD109183,CUST6184,2026-07-10,Bengaluru_WH03,Delhi,Lucknow,FedEx,Bike,28.5,1094,2391.2,Delivered
SHP009184,ORD109184,CUST5644,2026-07-10,Mumbai_WH02,Chennai,Jaipur,Delhivery,Van,20.18,842,1837.76,Delivered
SHP009185,ORD109185,CUST6036,2026-07-10,Chennai_WH05,Pune,Bengaluru,FedEx,Mini Truck,48.1,997,2451.8,In Transit
SHP009186,ORD109186,CUST9781,2026-07-10,Mumbai_WH02,Bengaluru,Hyderabad,Delhivery,Truck,39.63,642,1711.16,Cancelled
SHP009187,ORD109187,CUST8493,2026-07-10,Bengaluru_WH03,Kolkata,Jaipur,FedEx,Bike,47.08,443,1442.36,Delivered
SHP009188,ORD109188,CUST1924,2026-07-10,Bengaluru_WH03,Kolkata,Mumbai,DHL,Truck,18.28,1161,2389.16,In Transit
