shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP010021,ORD110021,CUST5619,2026-07-11,Hyderabad_WH04,Chennai,Kolkata,Blue Dart,Truck,5.54,2009,3762.68,Delivered
SHP010022,ORD110022,CUST5370,2026-07-11,Delhi_WH01,Kolkata,Lucknow,FedEx,Bike,30.3,1153,2519.0,Delivered
SHP010023,ORD110023,CUST4774,2026-07-11,Hyderabad_WH04,Ahmedabad,Jaipur,DHL,Mini Truck,22.76,1290,2675.12,In Transit
SHP010024,ORD110024,CUST8293,2026-07-11,Mumbai_WH02,Delhi,Mumbai,DHL,Truck,33.65,1100,2463.8,Delivered
SHP010025,ORD110025,CUST6596,2026-07-11,Chennai_WH05,Bengaluru,Lucknow,Delhivery,Van,13.29,1193,2386.88,Delivered
SHP010026,ORD110026,CUST2830,2026-07-11,Hyderabad_WH04,Lucknow,Ahmedabad,DHL,Bike,13.87,906,1877.24,Delivered
SHP010027,ORD110027,CUST6068,2026-07-11,Bengaluru_WH03,Mumbai,Jaipur,Delhivery,Truck,5.87,2230,4164.44,Delivered
SHP010028,ORD110028,CUST3422,2026-07-11,Bengaluru_WH03,Ahmedabad,Pune,Delhivery,Mini Truck,24.7,2135,4219.4,Delivered
SHP010029,ORD110029,CUST4941,2026-07-11,Hyderabad_WH04,Kolkata,Pune,Delhivery,Van,11.28,323,796.76,Delivered
SHP010030,ORD110030,CUST8623,2026-07-11,Mumbai_WH02,Hyderabad,Mumbai,Delhivery,Bike,25.45,680,1609.4,Delivered
SHP010031,ORD110031,CUST5955,2026-07-11,Mumbai_WH02,Ahmedabad,Jaipur,Delhivery,Truck,20.56,1822,3606.32,Delivered
SHP010032,ORD110032,CUST7977,2026-07-11,Hyderabad_WH04,Hyderabad,Bengaluru,DHL,Mini Truck,29.45,1904,3860.6,Delivered
SHP010033,ORD110033,CUST8986,2026-07-11,Bengaluru_WH03,Bengaluru,Ahmedabad,Delhivery,Van,43.22,1514,3323.84,Delivered
SHP010034,ORD110034,CUST6042,2026-07-11,Bengaluru_WH03,Ahmedabad,Delhi,Blue Dart,Mini Truck,36.87,805,1971.44,Delivered
SHP010035,ORD110035,CUST4452,2026-07-11,Bengaluru_WH03,Ahmedabad,Lucknow,Delhivery,Van,32.01,793,1891.52,Delayed
SHP010036,ORD110036,CUST9502,2026-07-11,Mumbai_WH02,Jaipur,Chennai,DHL,Bike,18.02,664,1491.44,In Transit
SHP010037,ORD110037,CUST5873,2026-07-11,Bengaluru_WH03,Pune,Jaipur,Blue Dart,Truck,39.02,570,1574.24,Delivered
SHP010038,ORD110038,CUST9394,2026-07-11,Delhi_WH01,Chennai,Jaipur,Delhivery,Van,42.72,1159,2678.84,Delivered
SHP010039,ORD110039,CUST5152,2026-07-11,Bengaluru_WH03,Pune,Delhi,Blue Dart,Bike,6.41,741,1490.72,Delivered
SHP010040,ORD110040,CUST4427,2026-07-11,Mumbai_WH02,Hyderabad,Bengaluru,DHL,Truck,46.02,1962,4163.84,Delivered
SHP010041,ORD110041,CUST7747,2026-07-11,Delhi_WH01,Pune,Kolkata,FedEx,Van,1.96,1503,2808.92,Delivered
SHP010042,ORD110042,CUST3823,2026-07-11,Chennai_WH05,Hyderabad,Jaipur,Blue Dart,Van,42.24,1993,4174.28,Returned
SHP010043,ORD110043,CUST4717,2026-07-11,Mumbai_WH02,Delhi,Ahmedabad,Ecom Express,Mini Truck,31.41,2369,4721.12,Delivered
SHP010044,ORD110044,CUST8414,2026-07-11,Mumbai_WH02,Ahmedabad,Kolkata,DHL,Truck,35.74,286,1023.68,In Transit
SHP010045,ORD110045,CUST1013,2026-07-11,Hyderabad_WH04,Lucknow,Chennai,Blue Dart,Mini Truck,13.05,947,1941.2,In Transit
SHP010046,ORD110046,CUST4404,2026-07-11,Bengaluru_WH03,Bengaluru,Jaipur,DHL,Truck,35.52,1189,2646.44,Delivered
SHP010047,ORD110047,CUST3198,2026-07-11,Bengaluru_WH03,Jaipur,Ahmedabad,Blue Dart,Van,44.37,234,1033.64,In Transit
SHP010048,ORD110048,CUST2415,2026-07-11,Chennai_WH05,Bengaluru,Kolkata,Ecom Express,Truck,14.86,1172,2367.92,Cancelled
SHP010049,ORD110049,CUST7478,2026-07-11,Bengaluru_WH03,Pune,Delhi,FedEx,Bike,21.77,858,1885.64,Delivered
SHP010050,ORD110050,CUST9526,2026-07-11,Delhi_WH01,Chennai,Jaipur,FedEx,Bike,19.8,1630,3251.6,Delivered
SHP010051,ORD110051,CUST3606,2026-07-11,Mumbai_WH02,Jaipur,Hyderabad,FedEx,Mini Truck,48.2,1061,2568.2,Delivered
SHP010052,ORD110052,CUST1626,2026-07-11,Hyderabad_WH04,Mumbai,Ahmedabad,Blue Dart,Mini Truck,10.63,112,409.16,Delivered
SHP010053,ORD110053,CUST6638,2026-07-11,Mumbai_WH02,Pune,Hyderabad,Blue Dart,Van,22.64,2392,4657.28,Delivered
SHP010054,ORD110054,CUST6278,2026-07-11,Mumbai_WH02,Delhi,Hyderabad,Delhivery,Truck,30.74,2329,4641.08,Delivered
SHP010055,ORD110055,CUST2309,2026-07-11,Delhi_WH01,Bengaluru,Pune,Ecom Express,Truck,5.68,1360,2596.16,Delivered
SHP010056,ORD110056,CUST7699,2026-07-11,Delhi_WH01,Pune,Bengaluru,Ecom Express,Truck,1.84,1384,2593.28,Delivered
SHP010057,ORD110057,CUST5790,2026-07-11,Hyderabad_WH04,Hyderabad,Pune,DHL,Bike,2.37,2067,3829.04,Delivered
SHP010058,ORD110058,CUST1547,2026-07-11,Mumbai_WH02,Ahmedabad,Pune,FedEx,Truck,44.79,1909,4053.68,Delivered
SHP010059,ORD110059,CUST9432,2026-07-11,Hyderabad_WH04,Chennai,Lucknow,Ecom Express,Truck,10.11,1610,3099.32,Cancelled
SHP010060,ORD110060,CUST8639,2026-07-11,Hyderabad_WH04,Ahmedabad,Lucknow,Delhivery,Truck,45.68,702,1891.76,Delivered
SHP010061,ORD110061,CUST4794,2026-07-11,Delhi_WH01,Ahmedabad,Hyderabad,Ecom Express,Bike,42.03,776,1981.16,Delivered
SHP010062,ORD110062,CUST6799,2026-07-11,Hyderabad_WH04,Bengaluru,Ahmedabad,FedEx,Van,45.01,1083,2569.52,Delivered
SHP010063,ORD110063,CUST2409,2026-07-11,Chennai_WH05,Chennai,Kolkata,FedEx,Truck,22.61,528,1301.72,In Transit
SHP010064,ORD110064,CUST4000,2026-07-11,Hyderabad_WH04,Ahmedabad,Chennai,FedEx,Truck,42.27,2452,5000.84,Delivered
SHP010065,ORD110065,CUST5554,2026-07-11,Delhi_WH01,Delhi,Hyderabad,Delhivery,Mini Truck,3.51,2138,3970.52,In Transit
SHP010066,ORD110066,CUST8806,2026-07-11,Mumbai_WH02,Mumbai,Lucknow,Blue Dart,Bike,6.55,84,309.8,Delivered
SHP010067,ORD110067,CUST5653,2026-07-11,Chennai_WH05,Chennai,Bengaluru,Ecom Express,Truck,39.74,950,2266.88,In Transit
SHP010068,ORD110068,CUST8029,2026-07-11,Bengaluru_WH03,Mumbai,Hyderabad,FedEx,Truck,44.09,196,961.88,Delivered
SHP010069,ORD110069,CUST2238,2026-07-11,Chennai_WH05,Lucknow,Chennai,FedEx,Truck,48.7,2360,4912.4,In Transit
SHP010070,ORD110070,CUST8842,2026-07-11,Chennai_WH05,Mumbai,Delhi,Ecom Express,Van,37.28,2464,4962.56,Delivered
SHP010071,ORD110071,CUST2050,2026-07-11,Delhi_WH01,Hyderabad,Lucknow,DHL,Bike,19.34,1659,3298.28,In Transit
SHP010072,ORD110072,CUST1134,2026-07-11,Chennai_WH05,Pune,Ahmedabad,Delhivery,Truck,37.13,394,1234.76,Delivered
SHP010073,ORD110073,CUST1930,2026-07-11,Bengaluru_WH03,Kolkata,Lucknow,Blue Dart,Bike,33.21,2021,4116.32,Delivered
SHP010074,ORD110074,CUST5049,2026-07-11,Bengaluru_WH03,Pune,Mumbai,DHL,Bike,31.2,1595,3325.4,In Transit
SHP010075,ORD110075,CUST8995,2026-07-11,Hyderabad_WH04,Mumbai,Chennai,FedEx,Bike,2.24,2182,4034.48,Delivered
SHP010076,ORD110076,CUST9621,2026-07-11,Bengaluru_WH03,Kolkata,Jaipur,DHL,Van,24.3,2451,4783.4,Delivered
SHP010077,ORD110077,CUST7041,2026-07-11,Delhi_WH01,Pune,Bengaluru,FedEx,Truck,0.54,706,1357.28,In Transit
SHP010078,ORD110078,CUST4081,2026-07-11,Chennai_WH05,Jaipur,Hyderabad,Blue Dart,Van,26.98,2025,4048.76,Delivered
SHP010079,ORD110079,CUST7854,2026-07-11,Mumbai_WH02,Delhi,Ahmedabad,Blue Dart,Bike,43.67,520,1540.04,Delivered
SHP010080,ORD110080,CUST4227,2026-07-11,Hyderabad_WH04,Lucknow,Jaipur,DHL,Van,18.17,634,1439.24,Delivered
SHP010081,ORD110081,CUST2197,2026-07-11,Chennai_WH05,Pune,Delhi,FedEx,Truck,30.86,1653,3425.72,Cancelled
SHP010082,ORD110082,CUST4830,2026-07-11,Delhi_WH01,Lucknow,Pune,Blue Dart,Truck,26.64,1233,2619.08,Delivered
SHP010083,ORD110083,CUST4863,2026-07-11,Mumbai_WH02,Bengaluru,Ahmedabad,Ecom Express,Truck,12.47,1228,2440.04,Delivered
SHP010084,ORD110084,CUST1275,2026-07-11,Mumbai_WH02,Kolkata,Jaipur,Blue Dart,Truck,15.32,1250,2513.84,Delayed
SHP010085,ORD110085,CUST6381,2026-07-11,Mumbai_WH02,Hyderabad,Pune,DHL,Van,16.94,2212,4264.88,Delivered
SHP010086,ORD110086,CUST3918,2026-07-11,Chennai_WH05,Delhi,Bengaluru,Blue Dart,Mini Truck,37.09,1514,3250.28,Delivered
SHP010087,ORD110087,CUST8479,2026-07-11,Delhi_WH01,Pune,Chennai,Blue Dart,Van,28.72,153,700.04,Delivered
SHP010088,ORD110088,CUST4814,2026-07-11,Hyderabad_WH04,Kolkata,Delhi,DHL,Mini Truck,45.34,355,1263.08,Delivered
SHP010089,ORD110089,CUST9319,2026-07-11,Bengaluru_WH03,Kolkata,Jaipur,Delhivery,Van,25.53,1175,2501.36,Delivered
SHP010090,ORD110090,CUST5849,2026-07-11,Delhi_WH01,Kolkata,Delhi,DHL,Van,47.22,608,1741.04,Delivered
SHP010091,ORD110091,CUST3839,2026-07-11,Delhi_WH01,Jaipur,Hyderabad,Ecom Express,Van,31.86,1076,2399.12,Delayed
SHP010092,ORD110092,CUST9799,2026-07-11,Delhi_WH01,Lucknow,Chennai,Delhivery,Mini Truck,17.07,946,1987.64,Delivered
SHP010093,ORD110093,CUST6539,2026-07-11,Hyderabad_WH04,Mumbai,Bengaluru,FedEx,Bike,40.62,1255,2826.44,Delivered
SHP010094,ORD110094,CUST4775,2026-07-11,Hyderabad_WH04,Lucknow,Ahmedabad,Delhivery,Van,43.98,1221,2805.56,In Transit
SHP010095,ORD110095,CUST4280,2026-07-11,Delhi_WH01,Jaipur,Pune,FedEx,Truck,46.66,586,1694.72,Returned
SHP010096,ORD110096,CUST1545,2026-07-11,Chennai_WH05,Mumbai,Hyderabad,Blue Dart,Mini Truck,9.43,1645,3154.16,Delivered
SHP010097,ORD110097,CUST7455,2026-07-11,Hyderabad_WH04,Ahmedabad,Delhi,DHL,Mini Truck,39.33,1466,3190.76,Delivered
SHP010098,ORD110098,CUST6418,2026-07-11,Hyderabad_WH04,Chennai,Bengaluru,DHL,Truck,37.9,1121,2552.6,Cancelled
SHP010099,ORD110099,CUST2984,2026-07-11,Delhi_WH01,Mumbai,Lucknow,Delhivery,Van,14.6,1809,3511.4,Cancelled
SHP010100,ORD110100,CUST9481,2026-07-11,Hyderabad_WH04,Ahmedabad,Jaipur,Ecom Express,Mini Truck,42.44,390,1291.28,Delivered
SHP010101,ORD110101,CUST5266,2026-07-11,Delhi_WH01,Jaipur,Mumbai,FedEx,Bike,37.82,2444,4933.04,Delivered
SHP010102,ORD110102,CUST7995,2026-07-11,Mumbai_WH02,Mumbai,Hyderabad,Ecom Express,Van,33.06,2308,4631.12,Returned
SHP010103,ORD110103,CUST5361,2026-07-11,Hyderabad_WH04,Hyderabad,Chennai,Blue Dart,Bike,4.98,682,1367.36,In Transit
SHP010104,ORD110104,CUST8730,2026-07-11,Mumbai_WH02,Kolkata,Mumbai,Ecom Express,Mini Truck,15.98,2432,4649.36,Delivered
SHP010105,ORD110105,CUST3963,2026-07-11,Mumbai_WH02,Chennai,Pune,DHL,Van,44.63,1088,2573.96,Delivered
SHP010106,ORD110106,CUST3668,2026-07-11,Chennai_WH05,Hyderabad,Mumbai,Ecom Express,Mini Truck,25.37,1508,3098.84,In Transit
SHP010107,ORD110107,CUST5246,2026-07-11,Mumbai_WH02,Lucknow,Jaipur,Blue Dart,Bike,22.79,1522,3093.08,In Transit
SHP010108,ORD110108,CUST6099,2026-07-11,Delhi_WH01,Bengaluru,Delhi,FedEx,Mini Truck,35.97,363,1165.04,In Transit
SHP010109,ORD110109,CUST1146,2026-07-11,Mumbai_WH02,Pune,Kolkata,FedEx,Van,33.77,2079,4227.44,Delivered
SHP010110,ORD110110,CUST6104,2026-07-11,Hyderabad_WH04,Jaipur,Mumbai,DHL,Mini Truck,31.49,2430,4831.88,Cancelled
SHP010111,ORD110111,CUST6768,2026-07-11,Mumbai_WH02,Chennai,Pune,Blue Dart,Bike,24.62,1516,3104.24,In Transit
SHP010112,ORD110112,CUST5410,2026-07-11,Chennai_WH05,Lucknow,Delhi,Blue Dart,Mini Truck,22.06,1867,3705.32,In Transit
SHP010113,ORD110113,CUST3754,2026-07-11,Chennai_WH05,Jaipur,Bengaluru,Delhivery,Bike,31.03,408,1186.76,Delivered
SHP010114,ORD110114,CUST7949,2026-07-11,Mumbai_WH02,Delhi,Ahmedabad,Ecom Express,Van,46.74,569,1665.08,Delivered
SHP010115,ORD110115,CUST9343,2026-07-11,Mumbai_WH02,Lucknow,Ahmedabad,Ecom Express,Mini Truck,40.89,2153,4446.08,Delivered
SHP010116,ORD110116,CUST1695,2026-07-11,Mumbai_WH02,Mumbai,Jaipur,FedEx,Van,14.46,857,1796.12,Delivered
SHP010117,ORD110117,CUST7918,2026-07-11,Chennai_WH05,Jaipur,Lucknow,Blue Dart,Truck,13.4,549,1229.0,Delivered
SHP010118,ORD110118,CUST5838,2026-07-11,Hyderabad_WH04,Kolkata,Hyderabad,Blue Dart,Bike,22.28,1388,2845.76,Delayed
SHP010119,ORD110119,CUST9090,2026-07-11,Mumbai_WH02,Hyderabad,Mumbai,Ecom Express,Truck,48.01,2404,4983.32,Delivered
SHP010120,ORD110120,CUST2415,2026-07-11,Mumbai_WH02,Mumbai,Hyderabad,FedEx,Bike,31.54,550,1448.48,Delivered
SHP010121,ORD110121,CUST7812,2026-07-11,Bengaluru_WH03,Lucknow,Mumbai,DHL,Bike,20.88,2494,4819.76,In Transit
SHP010122,ORD110122,CUST6975,2026-07-11,Chennai_WH05,Delhi,Mumbai,Delhivery,Truck,8.97,1012,2009.24,Delivered
SHP010123,ORD110123,CUST4671,2026-07-11,Mumbai_WH02,Pune,Bengaluru,DHL,Bike,43.27,65,716.24,Cancelled
SHP010124,ORD110124,CUST7692,2026-07-11,Chennai_WH05,Delhi,Bengaluru,Delhivery,Truck,24.16,1727,3478.52,Delivered
SHP010125,ORD110125,CUST3155,2026-07-11,Hyderabad_WH04,Jaipur,Chennai,Ecom Express,Truck,2.75,737,1439.6,In Transit
SHP010126,ORD110126,CUST6567,2026-07-11,Hyderabad_WH04,Jaipur,Mumbai,DHL,Mini Truck,23.82,800,1805.84,In Transit
SHP010127,ORD110127,CUST9866,2026-07-11,Bengaluru_WH03,Pune,Chennai,DHL,Bike,11.67,976,1976.84,Delayed
SHP010128,ORD110128,CUST9841,2026-07-11,Mumbai_WH02,Hyderabad,Jaipur,DHL,Mini Truck,37.6,635,1674.2,Delivered
SHP010129,ORD110129,CUST4655,2026-07-11,Mumbai_WH02,Hyderabad,Bengaluru,FedEx,Bike,41.0,2019,4206.2,Delivered
SHP010130,ORD110130,CUST7002,2026-07-11,Bengaluru_WH03,Pune,Chennai,FedEx,Van,26.56,606,1489.52,Delivered
SHP010131,ORD110131,CUST8441,2026-07-11,Delhi_WH01,Mumbai,Hyderabad,FedEx,Mini Truck,41.22,2243,4612.04,In Transit
SHP010132,ORD110132,CUST7048,2026-07-11,Chennai_WH05,Delhi,Chennai,FedEx,Bike,7.02,2125,3989.24,In Transit
SHP010133,ORD110133,CUST2000,2026-07-11,Delhi_WH01,Mumbai,Jaipur,Blue Dart,Van,28.04,1572,3246.08,Delivered
SHP010134,ORD110134,CUST8303,2026-07-11,Delhi_WH01,Hyderabad,Pune,Blue Dart,Mini Truck,20.19,1493,3009.68,Delivered
SHP010135,ORD110135,CUST6692,2026-07-11,Delhi_WH01,Lucknow,Pune,Blue Dart,Truck,48.27,1218,2851.64,Delivered
SHP010136,ORD110136,CUST3109,2026-07-11,Hyderabad_WH04,Lucknow,Bengaluru,Ecom Express,Mini Truck,47.63,1305,3000.56,In Transit
SHP010137,ORD110137,CUST7716,2026-07-11,Chennai_WH05,Jaipur,Bengaluru,Blue Dart,Mini Truck,7.23,553,1162.16,Delivered
SHP010138,ORD110138,CUST1331,2026-07-11,Hyderabad_WH04,Lucknow,Ahmedabad,Blue Dart,Bike,36.12,1818,3785.84,Delivered
SHP010139,ORD110139,CUST4120,2026-07-11,Mumbai_WH02,Ahmedabad,Jaipur,Delhivery,Truck,47.56,2125,4475.72,Cancelled
SHP010140,ORD110140,CUST7138,2026-07-11,Bengaluru_WH03,Bengaluru,Chennai,Delhivery,Van,22.56,734,1671.92,Delivered
SHP010141,ORD110141,CUST3812,2026-07-11,Delhi_WH01,Mumbai,Ahmedabad,DHL,Van,21.41,1917,3787.52,Delivered
SHP010142,ORD110142,CUST9988,2026-07-11,Bengaluru_WH03,Kolkata,Delhi,Delhivery,Mini Truck,7.24,2006,3777.68,Delivered
SHP010143,ORD110143,CUST8347,2026-07-11,Mumbai_WH02,Lucknow,Delhi,Ecom Express,Van,40.81,2436,4954.52,Delivered
SHP010144,ORD110144,CUST1772,2026-07-11,Mumbai_WH02,Jaipur,Ahmedabad,Ecom Express,Truck,26.82,1393,2909.24,In Transit
SHP010145,ORD110145,CUST5339,2026-07-11,Chennai_WH05,Lucknow,Hyderabad,DHL,Van,45.89,566,1649.48,In Transit
SHP010146,ORD110146,CUST5998,2026-07-11,Bengaluru_WH03,Mumbai,Bengaluru,FedEx,Bike,42.03,2399,4902.56,Delivered
SHP010147,ORD110147,CUST4491,2026-07-11,Mumbai_WH02,Bengaluru,Ahmedabad,Blue Dart,Bike,8.91,2077,3925.52,Delivered
SHP010148,ORD110148,CUST2220,2026-07-11,Hyderabad_WH04,Jaipur,Kolkata,DHL,Mini Truck,35.48,2158,4390.16,Delivered
SHP010149,ORD110149,CUST1603,2026-07-11,Hyderabad_WH04,Mumbai,Ahmedabad,DHL,Truck,27.66,656,1592.72,Delivered
SHP010150,ORD110150,CUST6083,2026-07-11,Chennai_WH05,Kolkata,Lucknow,FedEx,Mini Truck,37.54,1816,3799.28,Delivered
SHP010151,ORD110151,CUST1357,2026-07-11,Bengaluru_WH03,Mumbai,Kolkata,Blue Dart,Van,35.12,256,962.24,Delivered
SHP010152,ORD110152,CUST8560,2026-07-11,Mumbai_WH02,Delhi,Chennai,FedEx,Mini Truck,41.21,1500,3274.52,Delivered
SHP010153,ORD110153,CUST8044,2026-07-11,Chennai_WH05,Hyderabad,Jaipur,Delhivery,Bike,4.79,1165,2234.48,Delivered
SHP010154,ORD110154,CUST8352,2026-07-11,Bengaluru_WH03,Mumbai,Bengaluru,Ecom Express,Bike,31.77,1408,2995.64,Delivered
SHP010155,ORD110155,CUST2923,2026-07-11,Chennai_WH05,Bengaluru,Pune,DHL,Mini Truck,2.93,2111,3914.96,In Transit
SHP010156,ORD110156,CUST4289,2026-07-11,Bengaluru_WH03,Delhi,Ahmedabad,DHL,Truck,39.82,1534,3319.04,In Transit
SHP010157,ORD110157,CUST7206,2026-07-11,Mumbai_WH02,Jaipur,Kolkata,Delhivery,Mini Truck,18.39,1239,2530.88,Delivered
SHP010158,ORD110158,CUST6417,2026-07-11,Bengaluru_WH03,Chennai,Lucknow,FedEx,Mini Truck,46.89,1047,2527.28,In Transit
SHP010159,ORD110159,CUST4467,2026-07-11,Delhi_WH01,Hyderabad,Delhi,FedEx,Mini Truck,4.51,1353,2569.52,Delivered
SHP010160,ORD110160,CUST1387,2026-07-11,Hyderabad_WH04,Jaipur,Ahmedabad,Blue Dart,Van,38.04,56,637.28,Delivered
SHP010161,ORD110161,CUST1665,2026-07-11,Delhi_WH01,Lucknow,Kolkata,Delhivery,Truck,31.07,670,1658.84,Delivered
SHP010162,ORD110162,CUST7102,2026-07-11,Chennai_WH05,Ahmedabad,Jaipur,Ecom Express,Mini Truck,0.56,548,1073.12,Delayed
SHP010163,ORD110163,CUST9848,2026-07-11,Delhi_WH01,Delhi,Ahmedabad,Ecom Express,Bike,34.33,2178,4412.36,Delivered
SHP010164,ORD110164,CUST3211,2026-07-11,Delhi_WH01,Ahmedabad,Mumbai,FedEx,Truck,45.07,399,1339.04,Delivered
SHP010165,ORD110165,CUST5923,2026-07-11,Chennai_WH05,Hyderabad,Pune,Blue Dart,Truck,41.64,2061,4289.48,Delivered
SHP010166,ORD110166,CUST5694,2026-07-11,Bengaluru_WH03,Delhi,Ahmedabad,DHL,Mini Truck,38.53,195,893.36,Delayed
SHP010167,ORD110167,CUST2029,2026-07-11,Hyderabad_WH04,Lucknow,Jaipur,Ecom Express,Bike,48.48,213,1045.16,Delivered
SHP010168,ORD110168,CUST3834,2026-07-11,Bengaluru_WH03,Jaipur,Ahmedabad,Ecom Express,Van,37.59,692,1776.68,Cancelled
SHP010169,ORD110169,CUST6962,2026-07-11,Bengaluru_WH03,Pune,Mumbai,DHL,Bike,38.69,2207,4516.88,Delivered
SHP010170,ORD110170,CUST7127,2026-07-11,Mumbai_WH02,Jaipur,Ahmedabad,Ecom Express,Bike,41.7,1404,3107.6,Delivered
SHP010171,ORD110171,CUST5634,2026-07-11,Delhi_WH01,Jaipur,Pune,Ecom Express,Truck,1.51,1722,3197.72,Delivered
SHP010172,ORD110172,CUST4163,2026-07-11,Chennai_WH05,Pune,Lucknow,FedEx,Truck,3.34,789,1540.28,Delivered
SHP010173,ORD110173,CUST8177,2026-07-11,Delhi_WH01,Kolkata,Pune,FedEx,Mini Truck,42.26,86,741.92,Delivered
SHP010174,ORD110174,CUST1359,2026-07-11,Delhi_WH01,Ahmedabad,Delhi,FedEx,Bike,26.98,2169,4307.96,Delivered
SHP010175,ORD110175,CUST6941,2026-07-11,Chennai_WH05,Ahmedabad,Bengaluru,Delhivery,Bike,31.56,1463,3092.12,Cancelled
SHP010176,ORD110176,CUST1293,2026-07-11,Bengaluru_WH03,Mumbai,Pune,Delhivery,Truck,19.1,1192,2454.8,In Transit
SHP010177,ORD110177,CUST9371,2026-07-11,Delhi_WH01,Hyderabad,Kolkata,FedEx,Truck,39.79,2036,4222.28,Delivered
SHP010178,ORD110178,CUST3337,2026-07-11,Delhi_WH01,Lucknow,Hyderabad,Delhivery,Truck,36.91,1354,2960.12,Delivered
SHP010179,ORD110179,CUST7004,2026-07-11,Delhi_WH01,Chennai,Mumbai,DHL,Bike,19.41,2433,4692.32,Delivered
SHP010180,ORD110180,CUST8673,2026-07-11,Hyderabad_WH04,Jaipur,Delhi,FedEx,Van,9.89,1350,2628.68,In Transit
SHP010181,ORD110181,CUST6644,2026-07-11,Delhi_WH01,Bengaluru,Lucknow,DHL,Truck,16.33,937,1962.56,Delivered
SHP010182,ORD110182,CUST8538,2026-07-11,Hyderabad_WH04,Mumbai,Delhi,FedEx,Van,23.87,591,1430.24,Delivered
SHP010183,ORD110183,CUST2233,2026-07-11,Hyderabad_WH04,Hyderabad,Bengaluru,FedEx,Bike,13.71,2038,3912.92,Delivered
SHP010184,ORD110184,CUST9710,2026-07-11,Mumbai_WH02,Hyderabad,Delhi,Blue Dart,Bike,27.05,2377,4683.2,Delayed
SHP010185,ORD110185,CUST5987,2026-07-11,Delhi_WH01,Bengaluru,Delhi,DHL,Mini Truck,4.97,494,1028.84,Delivered
SHP010186,ORD110186,CUST4075,2026-07-11,Bengaluru_WH03,Delhi,Hyderabad,Blue Dart,Van,23.96,2304,4514.72,Delivered
SHP010187,ORD110187,CUST9008,2026-07-11,Mumbai_WH02,Kolkata,Bengaluru,Blue Dart,Mini Truck,46.82,65,758.84,In Transit
