shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP005048,ORD105048,CUST7706,2026-07-06,Mumbai_WH02,Jaipur,Bengaluru,FedEx,Mini Truck,12.13,501,1127.36,Delivered
SHP005049,ORD105049,CUST9738,2026-07-06,Bengaluru_WH03,Kolkata,Delhi,DHL,Bike,28.49,2280,4525.88,Delivered
SHP005050,ORD105050,CUST1765,2026-07-06,Bengaluru_WH03,Jaipur,Hyderabad,Delhivery,Bike,24.53,2252,4427.96,Delivered
SHP005051,ORD105051,CUST7294,2026-07-06,Hyderabad_WH04,Hyderabad,Jaipur,DHL,Truck,7.42,2014,3794.24,Delivered
SHP005052,ORD105052,CUST8873,2026-07-06,Delhi_WH01,Jaipur,Hyderabad,FedEx,Truck,2.57,2458,4535.24,Delivered
SHP005053,ORD105053,CUST4419,2026-07-06,Mumbai_WH02,Lucknow,Kolkata,DHL,Mini Truck,10.22,730,1516.64,Delivered
SHP005054,ORD105054,CUST7282,2026-07-06,Chennai_WH05,Hyderabad,Chennai,Delhivery,Bike,43.91,367,1267.52,Delivered
SHP005055,ORD105055,CUST4997,2026-07-06,Delhi_WH01,Delhi,Jaipur,Delhivery,Van,24.82,2482,4845.44,Delivered
SHP005056,ORD105056,CUST4975,2026-07-06,Delhi_WH01,Ahmedabad,Jaipur,FedEx,Truck,9.63,585,1248.56,Delivered
SHP005057,ORD105057,CUST2002,2026-07-06,Bengaluru_WH03,Jaipur,Pune,Blue Dart,Truck,5.73,1419,2702.96,Cancelled
SHP005058,ORD105058,CUST8893,2026-07-06,Hyderabad_WH04,Lucknow,Kolkata,Ecom Express,Bike,11.02,542,1187.84,In Transit
SHP005059,ORD105059,CUST4617,2026-07-06,Delhi_WH01,Pune,Hyderabad,DHL,Truck,20.63,1700,3387.56,Delivered
SHP005060,ORD105060,CUST8310,2026-07-06,Bengaluru_WH03,Delhi,Ahmedabad,FedEx,Bike,40.66,243,1005.32,Delivered
SHP005061,ORD105061,CUST3553,2026-07-06,Chennai_WH05,Jaipur,Kolkata,Delhivery,Truck,9.66,83,345.32,Delivered
SHP005062,ORD105062,CUST3232,2026-07-06,Mumbai_WH02,Jaipur,Pune,Ecom Express,Mini Truck,22.99,2469,4800.08,Delivered
SHP005063,ORD105063,CUST8413,2026-07-06,Delhi_WH01,Jaipur,Kolkata,FedEx,Truck,45.58,1489,3307.16,Delayed
SHP005064,ORD105064,CUST7968,2026-07-06,Delhi_WH01,Ahmedabad,Mumbai,DHL,Mini Truck,5.84,2435,4533.08,Delivered
SHP005065,ORD105065,CUST4187,2026-07-06,Bengaluru_WH03,Hyderabad,Chennai,FedEx,Mini Truck,15.07,1577,3099.44,Delayed
SHP005066,ORD105066,CUST4687,2026-07-06,Mumbai_WH02,Lucknow,Mumbai,Delhivery,Van,37.13,149,793.76,Delivered
SHP005067,ORD105067,CUST2539,2026-07-06,Delhi_WH01,Ahmedabad,Lucknow,Blue Dart,Bike,22.27,489,1227.44,Delivered
SHP005068,ORD105068,CUST3202,2026-07-06,Delhi_WH01,Kolkata,Ahmedabad,Delhivery,Truck,13.32,219,634.04,Delivered
SHP005069,ORD105069,CUST4654,2026-07-06,Hyderabad_WH04,Ahmedabad,Bengaluru,Ecom Express,Truck,26.02,791,1816.04,Delivered
SHP005070,ORD105070,CUST2217,2026-07-06,Bengaluru_WH03,Hyderabad,Mumbai,Delhivery,Truck,38.83,1357,2988.56,In Transit
SHP005071,ORD105071,CUST9405,2026-07-06,Bengaluru_WH03,Kolkata,Delhi,Delhivery,Van,16.13,709,1549.76,Delivered
SHP005072,ORD105072,CUST4981,2026-07-06,Bengaluru_WH03,Hyderabad,Pune,DHL,Mini Truck,18.48,2263,4375.16,In Transit
SHP005073,ORD105073,CUST7983,2026-07-06,Delhi_WH01,Delhi,Bengaluru,Blue Dart,Mini Truck,10.72,1519,2942.84,Delivered
SHP005074,ORD105074,CUST7938,2026-07-06,Hyderabad_WH04,Lucknow,Chennai,FedEx,Mini Truck,7.93,545,1156.16,Delivered
SHP005075,ORD105075,CUST3365,2026-07-06,Mumbai_WH02,Mumbai,Bengaluru,FedEx,Van,20.83,828,1820.36,In Transit
SHP005076,ORD105076,CUST9542,2026-07-06,Chennai_WH05,Kolkata,Jaipur,FedEx,Mini Truck,24.32,2262,4443.44,In Transit
SHP005077,ORD105077,CUST7465,2026-07-06,Hyderabad_WH04,Mumbai,Kolkata,Blue Dart,Mini Truck,32.57,2326,4657.64,Delivered
SHP005078,ORD105078,CUST8988,2026-07-06,Bengaluru_WH03,Pune,Bengaluru,DHL,Van,29.44,1378,2913.68,Delivered
SHP005079,ORD105079,CUST4068,2026-07-06,Hyderabad_WH04,Ahmedabad,Chennai,Ecom Express,Mini Truck,44.78,1006,2428.16,Delivered
SHP005080,ORD105080,CUST5175,2026-07-06,Mumbai_WH02,Kolkata,Mumbai,FedEx,Van,44.92,1440,3211.04,Delivered
SHP005081,ORD105081,CUST9715,2026-07-06,Bengaluru_WH03,Chennai,Jaipur,Delhivery,Bike,23.31,230,773.72,In Transit
SHP005082,ORD105082,CUST2167,2026-07-06,Mumbai_WH02,Mumbai,Hyderabad,FedEx,Van,38.06,462,1368.32,Delivered
SHP005083,ORD105083,CUST5925,2026-07-06,Bengaluru_WH03,Mumbai,Ahmedabad,Ecom Express,Truck,23.25,2245,4400.0,In Transit
SHP005084,ORD105084,CUST2590,2026-07-06,Bengaluru_WH03,Delhi,Ahmedabad,DHL,Van,15.68,504,1175.36,Delivered
SHP005085,ORD105085,CUST9560,2026-07-06,Mumbai_WH02,Ahmedabad,Bengaluru,DHL,Van,46.65,2374,4913.0,In Transit
SHP005086,ORD105086,CUST2826,2026-07-06,Hyderabad_WH04,Hyderabad,Jaipur,Blue Dart,Truck,25.96,437,1178.12,Delivered
SHP005087,ORD105087,CUST9627,2026-07-06,Hyderabad_WH04,Pune,Chennai,FedEx,Bike,6.03,768,1534.76,Delivered
SHP005088,ORD105088,CUST1236,2026-07-06,Mumbai_WH02,Hyderabad,Delhi,Delhivery,Van,43.53,1112,2603.96,Delayed
SHP005089,ORD105089,CUST8583,2026-07-06,Chennai_WH05,Mumbai,Pune,FedEx,Bike,45.89,115,837.68,Delivered
SHP005090,ORD105090,CUST6182,2026-07-06,Chennai_WH05,Kolkata,Delhi,FedEx,Truck,34.16,1833,3789.32,In Transit
SHP005091,ORD105091,CUST7221,2026-07-06,Hyderabad_WH04,Mumbai,Delhi,DHL,Van,1.81,2059,3807.92,Delivered
SHP005092,ORD105092,CUST9410,2026-07-06,Mumbai_WH02,Bengaluru,Mumbai,FedEx,Truck,40.84,2349,4798.28,In Transit
SHP005093,ORD105093,CUST2662,2026-07-06,Chennai_WH05,Kolkata,Hyderabad,Blue Dart,Bike,24.0,1341,2781.8,Delivered
SHP005094,ORD105094,CUST2303,2026-07-06,Delhi_WH01,Chennai,Bengaluru,Delhivery,Mini Truck,19.23,1138,2359.16,Delivered
SHP005095,ORD105095,CUST9511,2026-07-06,Hyderabad_WH04,Ahmedabad,Pune,DHL,Van,30.29,1857,3786.08,In Transit
SHP005096,ORD105096,CUST1883,2026-07-06,Bengaluru_WH03,Chennai,Delhi,Blue Dart,Van,28.65,1927,3892.4,Delivered
SHP005097,ORD105097,CUST2295,2026-07-06,Chennai_WH05,Bengaluru,Hyderabad,Delhivery,Van,33.07,163,770.24,Delivered
SHP005098,ORD105098,CUST7900,2026-07-06,Hyderabad_WH04,Lucknow,Delhi,Blue Dart,Van,5.2,2258,4206.8,Delivered
SHP005099,ORD105099,CUST9712,2026-07-06,Hyderabad_WH04,Lucknow,Delhi,FedEx,Bike,3.55,1548,2909.0,Delivered
SHP005100,ORD105100,CUST4609,2026-07-06,Chennai_WH05,Bengaluru,Ahmedabad,Delhivery,Bike,24.76,114,582.32,Delivered
SHP005101,ORD105101,CUST8992,2026-07-06,Mumbai_WH02,Jaipur,Chennai,Ecom Express,Bike,18.45,1035,2164.4,In Transit
SHP005102,ORD105102,CUST7954,2026-07-06,Chennai_WH05,Chennai,Ahmedabad,FedEx,Bike,24.48,1485,3046.76,Cancelled
SHP005103,ORD105103,CUST3386,2026-07-06,Bengaluru_WH03,Hyderabad,Bengaluru,DHL,Truck,38.76,1734,3666.32,Cancelled
SHP005104,ORD105104,CUST7958,2026-07-06,Bengaluru_WH03,Jaipur,Ahmedabad,FedEx,Van,5.75,662,1340.6,Delivered
SHP005105,ORD105105,CUST1782,2026-07-06,Delhi_WH01,Bengaluru,Delhi,Ecom Express,Mini Truck,2.85,1817,3384.8,Delivered
SHP005106,ORD105106,CUST9742,2026-07-06,Delhi_WH01,Hyderabad,Chennai,Delhivery,Van,1.62,1035,1962.44,Delivered
SHP005107,ORD105107,CUST7285,2026-07-06,Delhi_WH01,Ahmedabad,Hyderabad,Blue Dart,Bike,20.91,298,867.32,Delayed
SHP005108,ORD105108,CUST9560,2026-07-06,Hyderabad_WH04,Mumbai,Lucknow,Blue Dart,Bike,26.08,419,1147.16,In Transit
SHP005109,ORD105109,CUST4476,2026-07-06,Delhi_WH01,Kolkata,Delhi,Ecom Express,Bike,38.04,1542,3312.08,Returned
SHP005110,ORD105110,CUST4757,2026-07-06,Delhi_WH01,Ahmedabad,Lucknow,DHL,Van,0.94,1303,2436.68,Delivered
SHP005111,ORD105111,CUST6215,2026-07-06,Mumbai_WH02,Bengaluru,Ahmedabad,Ecom Express,Bike,19.57,1413,2858.24,Returned
SHP005112,ORD105112,CUST8678,2026-07-06,Chennai_WH05,Pune,Bengaluru,Ecom Express,Bike,21.4,2213,4320.2,Delivered
SHP005113,ORD105113,CUST9917,2026-07-06,Bengaluru_WH03,Jaipur,Pune,Delhivery,Truck,31.41,200,816.92,Cancelled
SHP005114,ORD105114,CUST4196,2026-07-06,Bengaluru_WH03,Delhi,Bengaluru,FedEx,Truck,30.61,1224,2650.52,In Transit
SHP005115,ORD105115,CUST8735,2026-07-06,Chennai_WH05,Ahmedabad,Chennai,FedEx,Van,42.76,1778,3793.52,Delivered
SHP005116,ORD105116,CUST3712,2026-07-06,Mumbai_WH02,Mumbai,Lucknow,DHL,Bike,33.61,1501,3185.12,Delivered
SHP005117,ORD105117,CUST1841,2026-07-06,Mumbai_WH02,Ahmedabad,Delhi,DHL,Truck,23.69,2170,4270.28,Delayed
SHP005118,ORD105118,CUST5552,2026-07-06,Chennai_WH05,Kolkata,Jaipur,Delhivery,Mini Truck,1.11,1281,2399.12,Delivered
SHP005119,ORD105119,CUST8179,2026-07-06,Hyderabad_WH04,Pune,Ahmedabad,Blue Dart,Bike,16.33,2267,4356.56,Delivered
SHP005120,ORD105120,CUST2185,2026-07-06,Chennai_WH05,Hyderabad,Chennai,Blue Dart,Mini Truck,8.21,512,1100.12,Delivered
SHP005121,ORD105121,CUST5814,2026-07-06,Mumbai_WH02,Lucknow,Mumbai,Delhivery,Truck,47.89,1308,3009.08,In Transit
SHP005122,ORD105122,CUST9270,2026-07-06,Mumbai_WH02,Jaipur,Hyderabad,Ecom Express,Van,15.6,204,634.4,In Transit
SHP005123,ORD105123,CUST7010,2026-07-06,Chennai_WH05,Chennai,Bengaluru,DHL,Truck,35.91,930,2184.92,Delivered
SHP005124,ORD105124,CUST2175,2026-07-06,Bengaluru_WH03,Kolkata,Jaipur,Delhivery,Van,11.21,1416,2763.32,Delivered
SHP005125,ORD105125,CUST7737,2026-07-06,Hyderabad_WH04,Bengaluru,Hyderabad,Delhivery,Mini Truck,38.73,93,712.16,Cancelled
SHP005126,ORD105126,CUST7596,2026-07-06,Delhi_WH01,Ahmedabad,Mumbai,Blue Dart,Truck,15.38,580,1308.56,Delivered
SHP005127,ORD105127,CUST1822,2026-07-06,Hyderabad_WH04,Hyderabad,Jaipur,FedEx,Mini Truck,33.68,121,701.96,Delivered
SHP005128,ORD105128,CUST7210,2026-07-06,Hyderabad_WH04,Delhi,Kolkata,FedEx,Van,0.67,1704,3155.24,Delivered
SHP005129,ORD105129,CUST1608,2026-07-06,Hyderabad_WH04,Jaipur,Chennai,FedEx,Mini Truck,26.9,1549,3191.0,Delivered
SHP005130,ORD105130,CUST6956,2026-07-06,Delhi_WH01,Pune,Mumbai,Ecom Express,Mini Truck,22.22,1177,2465.24,Delivered
SHP005131,ORD105131,CUST5283,2026-07-06,Hyderabad_WH04,Lucknow,Ahmedabad,Delhivery,Mini Truck,15.93,2326,4457.96,In Transit
SHP005132,ORD105132,CUST9062,2026-07-06,Hyderabad_WH04,Delhi,Chennai,Ecom Express,Bike,6.23,2265,4231.76,Delivered
SHP005133,ORD105133,CUST5923,2026-07-06,Hyderabad_WH04,Kolkata,Mumbai,Delhivery,Truck,24.28,624,1494.56,Delivered
SHP005134,ORD105134,CUST6446,2026-07-06,Delhi_WH01,Ahmedabad,Mumbai,DHL,Van,20.71,2046,4011.32,Delayed
SHP005135,ORD105135,CUST9421,2026-07-06,Hyderabad_WH04,Ahmedabad,Delhi,FedEx,Bike,3.76,2151,3996.92,Delivered
SHP005136,ORD105136,CUST5269,2026-07-06,Chennai_WH05,Hyderabad,Jaipur,Ecom Express,Mini Truck,47.47,308,1204.04,Delivered
SHP005137,ORD105137,CUST7122,2026-07-06,Chennai_WH05,Mumbai,Delhi,Ecom Express,Mini Truck,29.83,596,1510.76,In Transit
SHP005138,ORD105138,CUST4434,2026-07-06,Chennai_WH05,Chennai,Jaipur,DHL,Van,30.24,132,680.48,Delayed
SHP005139,ORD105139,CUST8332,2026-07-06,Hyderabad_WH04,Delhi,Bengaluru,Blue Dart,Mini Truck,28.54,144,681.68,Returned
SHP005140,ORD105140,CUST2243,2026-07-06,Hyderabad_WH04,Delhi,Kolkata,FedEx,Bike,44.11,462,1440.92,Cancelled
SHP005141,ORD105141,CUST4151,2026-07-06,Bengaluru_WH03,Ahmedabad,Lucknow,Blue Dart,Truck,40.22,905,2191.64,Delivered
SHP005142,ORD105142,CUST2938,2026-07-06,Mumbai_WH02,Pune,Hyderabad,Ecom Express,Van,27.33,1636,3352.76,Delivered
SHP005143,ORD105143,CUST3005,2026-07-06,Bengaluru_WH03,Mumbai,Pune,Delhivery,Truck,48.04,724,1959.68,In Transit
SHP005144,ORD105144,CUST5166,2026-07-06,Mumbai_WH02,Mumbai,Hyderabad,DHL,Bike,7.61,1146,2234.12,Delivered
SHP005145,ORD105145,CUST6516,2026-07-06,Delhi_WH01,Chennai,Bengaluru,Blue Dart,Truck,20.46,242,761.12,Delivered
SHP005146,ORD105146,CUST3245,2026-07-06,Chennai_WH05,Bengaluru,Jaipur,Delhivery,Bike,49.29,1784,3882.68,Returned
SHP005147,ORD105147,CUST2166,2026-07-06,Chennai_WH05,Chennai,Jaipur,FedEx,Van,19.7,1928,3786.8,Delivered
SHP005148,ORD105148,CUST8882,2026-07-06,Bengaluru_WH03,Kolkata,Chennai,FedEx,Mini Truck,37.41,95,699.92,Delivered
SHP005149,ORD105149,CUST2420,2026-07-06,Hyderabad_WH04,Lucknow,Kolkata,DHL,Mini Truck,48.39,1636,3605.48,Returned
SHP005150,ORD105150,CUST8008,2026-07-06,Chennai_WH05,Mumbai,Hyderabad,DHL,Bike,4.91,2168,4041.32,Delivered
SHP005151,ORD105151,CUST4071,2026-07-06,Bengaluru_WH03,Mumbai,Jaipur,Ecom Express,Bike,38.42,2346,4763.84,Returned
SHP005152,ORD105152,CUST3044,2026-07-06,Chennai_WH05,Bengaluru,Hyderabad,DHL,Mini Truck,10.02,775,1595.24,Delivered
SHP005153,ORD105153,CUST3033,2026-07-06,Delhi_WH01,Delhi,Pune,DHL,Van,37.78,249,981.56,Delivered
SHP005154,ORD105154,CUST1393,2026-07-06,Chennai_WH05,Chennai,Delhi,Blue Dart,Van,10.32,1347,2628.44,In Transit
SHP005155,ORD105155,CUST1307,2026-07-06,Delhi_WH01,Chennai,Hyderabad,FedEx,Mini Truck,4.73,423,898.16,Delivered
SHP005156,ORD105156,CUST3948,2026-07-06,Hyderabad_WH04,Pune,Bengaluru,Blue Dart,Van,26.32,956,2116.64,Delayed
SHP005157,ORD105157,CUST2713,2026-07-06,Mumbai_WH02,Chennai,Lucknow,FedEx,Mini Truck,16.43,278,777.56,Delivered
SHP005158,ORD105158,CUST5914,2026-07-06,Chennai_WH05,Delhi,Bengaluru,DHL,Van,42.86,1496,3287.12,Delivered
SHP005159,ORD105159,CUST2246,2026-07-06,Hyderabad_WH04,Bengaluru,Delhi,Blue Dart,Mini Truck,7.23,814,1631.96,Returned
SHP005160,ORD105160,CUST4622,2026-07-06,Chennai_WH05,Pune,Jaipur,FedEx,Mini Truck,45.26,1771,3810.92,Delivered
SHP005161,ORD105161,CUST8976,2026-07-06,Delhi_WH01,Mumbai,Ahmedabad,DHL,Bike,36.97,1858,3868.04,Delivered
SHP005162,ORD105162,CUST5625,2026-07-06,Delhi_WH01,Kolkata,Lucknow,Delhivery,Bike,33.96,1406,3018.32,Delivered
SHP005163,ORD105163,CUST3865,2026-07-06,Chennai_WH05,Pune,Hyderabad,Blue Dart,Truck,5.96,1461,2781.32,Delivered
SHP005164,ORD105164,CUST2386,2026-07-06,Bengaluru_WH03,Lucknow,Hyderabad,Blue Dart,Bike,33.93,1057,2389.76,Delivered
SHP005165,ORD105165,CUST1425,2026-07-06,Chennai_WH05,Delhi,Jaipur,Delhivery,Van,34.98,2471,4947.56,Delivered
SHP005166,ORD105166,CUST9141,2026-07-06,Chennai_WH05,Pune,Hyderabad,DHL,Bike,3.27,1269,2403.44,Delivered
SHP005167,ORD105167,CUST1932,2026-07-06,Delhi_WH01,Lucknow,Pune,FedEx,Truck,16.24,1132,2312.48,Delivered
SHP005168,ORD105168,CUST4642,2026-07-06,Hyderabad_WH04,Mumbai,Jaipur,DHL,Bike,27.13,634,1546.76,In Transit
SHP005169,ORD105169,CUST3275,2026-07-06,Mumbai_WH02,Hyderabad,Delhi,Ecom Express,Mini Truck,2.24,1160,2194.88,Delivered
SHP005170,ORD105170,CUST9899,2026-07-06,Chennai_WH05,Mumbai,Ahmedabad,Delhivery,Bike,15.91,1650,3240.92,Delivered
SHP005171,ORD105171,CUST8671,2026-07-06,Mumbai_WH02,Hyderabad,Bengaluru,DHL,Bike,39.99,1990,4141.88,Delivered
SHP005172,ORD105172,CUST6380,2026-07-06,Bengaluru_WH03,Lucknow,Ahmedabad,DHL,Bike,15.5,2360,4514.0,Delivered
SHP005173,ORD105173,CUST5979,2026-07-06,Delhi_WH01,Pune,Bengaluru,Ecom Express,Van,9.49,486,1068.68,Cancelled
SHP005174,ORD105174,CUST9665,2026-07-06,Bengaluru_WH03,Lucknow,Kolkata,DHL,Bike,25.19,1792,3607.88,Delivered
SHP005175,ORD105175,CUST3704,2026-07-06,Chennai_WH05,Ahmedabad,Mumbai,DHL,Truck,30.52,2179,4368.44,Delivered
SHP005176,ORD105176,CUST7313,2026-07-06,Delhi_WH01,Bengaluru,Delhi,FedEx,Van,13.13,215,624.56,Delivered
SHP005177,ORD105177,CUST1207,2026-07-06,Bengaluru_WH03,Mumbai,Lucknow,Blue Dart,Bike,30.96,1433,3030.92,Cancelled
SHP005178,ORD105178,CUST2540,2026-07-06,Hyderabad_WH04,Hyderabad,Kolkata,Ecom Express,Van,39.22,1945,4051.64,Delivered
SHP005179,ORD105179,CUST1260,2026-07-06,Chennai_WH05,Pune,Mumbai,Delhivery,Bike,46.52,1313,3001.64,Delivered
SHP005180,ORD105180,CUST3740,2026-07-06,Delhi_WH01,Delhi,Hyderabad,FedEx,Mini Truck,30.61,1511,3167.12,Delivered
SHP005181,ORD105181,CUST4142,2026-07-06,Chennai_WH05,Lucknow,Jaipur,DHL,Van,23.44,1613,3264.68,Delivered
SHP005182,ORD105182,CUST1192,2026-07-06,Delhi_WH01,Bengaluru,Chennai,DHL,Mini Truck,29.96,1304,2786.72,In Transit
SHP005183,ORD105183,CUST4019,2026-07-06,Delhi_WH01,Mumbai,Bengaluru,DHL,Bike,3.32,1060,2027.84,Delivered
SHP005184,ORD105184,CUST6228,2026-07-06,Bengaluru_WH03,Jaipur,Ahmedabad,DHL,Van,17.27,2094,4056.44,Delivered
SHP005185,ORD105185,CUST5405,2026-07-06,Bengaluru_WH03,Lucknow,Mumbai,Delhivery,Bike,32.51,2386,4764.92,Delivered
SHP005186,ORD105186,CUST8212,2026-07-06,Delhi_WH01,Lucknow,Jaipur,Ecom Express,Truck,47.71,1745,3793.52,Delivered
SHP005187,ORD105187,CUST5028,2026-07-06,Bengaluru_WH03,Ahmedabad,Delhi,DHL,Truck,22.25,1348,2773.4,In Transit
SHP005188,ORD105188,CUST3977,2026-07-06,Chennai_WH05,Ahmedabad,Bengaluru,DHL,Bike,14.79,1974,3810.68,In Transit
