shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP012020,ORD112020,CUST5139,2026-07-13,Hyderabad_WH04,Chennai,Ahmedabad,Blue Dart,Truck,1.98,1658,3088.16,Delivered
SHP012021,ORD112021,CUST6499,2026-07-13,Hyderabad_WH04,Jaipur,Kolkata,FedEx,Mini Truck,33.42,1616,3389.84,Delivered
SHP012022,ORD112022,CUST9497,2026-07-13,Chennai_WH05,Mumbai,Kolkata,FedEx,Truck,31.91,1491,3146.72,Delayed
SHP012023,ORD112023,CUST6061,2026-07-13,Mumbai_WH02,Mumbai,Pune,Blue Dart,Mini Truck,21.68,2306,4490.96,Delivered
SHP012024,ORD112024,CUST5145,2026-07-13,Bengaluru_WH03,Jaipur,Lucknow,DHL,Van,14.11,402,972.92,Delivered
SHP012025,ORD112025,CUST1206,2026-07-13,Hyderabad_WH04,Hyderabad,Bengaluru,Ecom Express,Van,27.4,1940,3900.8,Delivered
SHP012026,ORD112026,CUST8238,2026-07-13,Delhi_WH01,Delhi,Mumbai,Blue Dart,Bike,45.32,888,2222.24,In Transit
SHP012027,ORD112027,CUST6597,2026-07-13,Delhi_WH01,Mumbai,Pune,Ecom Express,Mini Truck,7.83,1230,2387.96,Delivered
SHP012028,ORD112028,CUST5690,2026-07-13,Delhi_WH01,Bengaluru,Kolkata,Ecom Express,Truck,11.97,1257,2486.24,In Transit
SHP012029,ORD112029,CUST8087,2026-07-13,Mumbai_WH02,Lucknow,Delhi,Ecom Express,Mini Truck,5.36,1935,3627.32,Delivered
SHP012030,ORD112030,CUST2666,2026-07-13,Mumbai_WH02,Bengaluru,Mumbai,DHL,Van,48.75,2246,4707.8,Delivered
SHP012031,ORD112031,CUST4075,2026-07-13,Chennai_WH05,Pune,Lucknow,Delhivery,Mini Truck,19.31,127,540.32,Delivered
SHP012032,ORD112032,CUST4702,2026-07-13,Bengaluru_WH03,Ahmedabad,Kolkata,Blue Dart,Bike,1.4,1822,3376.4,Delivered
SHP012033,ORD112033,CUST8677,2026-07-13,Delhi_WH01,Delhi,Pune,Blue Dart,Bike,1.04,1847,3417.08,Delivered
SHP012034,ORD112034,CUST8436,2026-07-13,Delhi_WH01,Jaipur,Bengaluru,FedEx,Bike,5.92,2322,4330.64,Delivered
SHP012035,ORD112035,CUST5329,2026-07-13,Bengaluru_WH03,Bengaluru,Mumbai,Delhivery,Van,33.72,922,2144.24,Delivered
SHP012036,ORD112036,CUST8146,2026-07-13,Delhi_WH01,Ahmedabad,Kolkata,Delhivery,Van,22.49,1456,2970.68,Delivered
SHP012037,ORD112037,CUST8040,2026-07-13,Chennai_WH05,Kolkata,Jaipur,DHL,Van,4.08,2228,4139.36,Delivered
SHP012038,ORD112038,CUST2013,2026-07-13,Bengaluru_WH03,Kolkata,Hyderabad,Delhivery,Van,25.48,2423,4747.16,In Transit
SHP012039,ORD112039,CUST8673,2026-07-13,Hyderabad_WH04,Lucknow,Ahmedabad,Delhivery,Bike,8.18,1859,3524.36,In Transit
SHP012040,ORD112040,CUST5959,2026-07-13,Delhi_WH01,Jaipur,Mumbai,Ecom Express,Van,43.52,1261,2872.04,Delivered
SHP012041,ORD112041,CUST9336,2026-07-13,Delhi_WH01,Pune,Mumbai,DHL,Van,17.88,1227,2503.16,In Transit
SHP012042,ORD112042,CUST4320,2026-07-13,Delhi_WH01,Lucknow,Kolkata,DHL,Mini Truck,24.29,1837,3678.08,Delivered
SHP012043,ORD112043,CUST3704,2026-07-13,Mumbai_WH02,Pune,Chennai,Blue Dart,Bike,28.04,1903,3841.88,Delivered
SHP012044,ORD112044,CUST3100,2026-07-13,Hyderabad_WH04,Ahmedabad,Pune,FedEx,Mini Truck,20.39,1052,2218.28,Delivered
SHP012045,ORD112045,CUST7451,2026-07-13,Bengaluru_WH03,Chennai,Kolkata,FedEx,Truck,49.37,1395,3183.44,Delivered
SHP012046,ORD112046,CUST1885,2026-07-13,Bengaluru_WH03,Lucknow,Jaipur,DHL,Mini Truck,22.56,400,1070.72,Delivered
SHP012047,ORD112047,CUST2510,2026-07-13,Chennai_WH05,Ahmedabad,Delhi,DHL,Van,21.59,2185,4272.08,Delivered
SHP012048,ORD112048,CUST3146,2026-07-13,Chennai_WH05,Hyderabad,Pune,Blue Dart,Mini Truck,3.73,990,1906.76,In Transit
SHP012049,ORD112049,CUST8654,2026-07-13,Bengaluru_WH03,Delhi,Bengaluru,DHL,Bike,37.02,1744,3663.44,Delivered
SHP012050,ORD112050,CUST2280,2026-07-13,Mumbai_WH02,Pune,Mumbai,FedEx,Bike,35.94,504,1418.48,Delivered
SHP012051,ORD112051,CUST1224,2026-07-13,Mumbai_WH02,Delhi,Chennai,FedEx,Van,32.09,341,1078.88,Delivered
SHP012052,ORD112052,CUST5183,2026-07-13,Chennai_WH05,Ahmedabad,Chennai,FedEx,Van,31.93,2116,4271.96,Delivered
SHP012053,ORD112053,CUST4470,2026-07-13,Bengaluru_WH03,Mumbai,Pune,Blue Dart,Van,4.95,460,967.4,Delivered
SHP012054,ORD112054,CUST2395,2026-07-13,Hyderabad_WH04,Pune,Lucknow,Blue Dart,Bike,46.69,1481,3306.08,Delivered
SHP012055,ORD112055,CUST1924,2026-07-13,Bengaluru_WH03,Mumbai,Kolkata,Delhivery,Truck,6.77,1913,3604.64,Delivered
SHP012056,ORD112056,CUST2983,2026-07-13,Mumbai_WH02,Jaipur,Lucknow,Delhivery,Van,7.92,1139,2225.24,In Transit
SHP012057,ORD112057,CUST5478,2026-07-13,Mumbai_WH02,Chennai,Delhi,FedEx,Bike,8.57,1415,2729.84,Delayed
SHP012058,ORD112058,CUST9951,2026-07-13,Hyderabad_WH04,Bengaluru,Jaipur,FedEx,Bike,6.87,1632,3100.04,Delivered
SHP012059,ORD112059,CUST4109,2026-07-13,Bengaluru_WH03,Lucknow,Bengaluru,FedEx,Bike,41.23,543,1552.16,In Transit
SHP012060,ORD112060,CUST2320,2026-07-13,Mumbai_WH02,Ahmedabad,Jaipur,Ecom Express,Truck,32.97,1101,2457.44,Delivered
SHP012061,ORD112061,CUST6048,2026-07-13,Hyderabad_WH04,Lucknow,Delhi,DHL,Mini Truck,37.58,373,1202.36,Delivered
SHP012062,ORD112062,CUST7878,2026-07-13,Hyderabad_WH04,Ahmedabad,Hyderabad,Ecom Express,Mini Truck,32.19,1416,3015.08,In Transit
SHP012063,ORD112063,CUST9099,2026-07-13,Mumbai_WH02,Lucknow,Hyderabad,DHL,Bike,33.68,1223,2685.56,Delivered
SHP012064,ORD112064,CUST1156,2026-07-13,Mumbai_WH02,Bengaluru,Delhi,FedEx,Mini Truck,1.99,519,1038.08,Delivered
SHP012065,ORD112065,CUST9137,2026-07-13,Mumbai_WH02,Mumbai,Lucknow,DHL,Van,6.34,2096,3928.88,Delivered
SHP012066,ORD112066,CUST4037,2026-07-13,Chennai_WH05,Ahmedabad,Pune,FedEx,Truck,48.57,1842,3978.44,Delivered
SHP012067,ORD112067,CUST7649,2026-07-13,Chennai_WH05,Bengaluru,Hyderabad,Blue Dart,Van,6.97,795,1594.64,Delayed
SHP012068,ORD112068,CUST9155,2026-07-13,Hyderabad_WH04,Jaipur,Kolkata,Ecom Express,Bike,35.75,183,838.4,Delivered
SHP012069,ORD112069,CUST8590,2026-07-13,Bengaluru_WH03,Ahmedabad,Hyderabad,Delhivery,Van,22.45,1979,3911.6,Delivered
SHP012070,ORD112070,CUST5510,2026-07-13,Mumbai_WH02,Lucknow,Pune,Blue Dart,Truck,4.54,2417,4485.08,Delivered
SHP012071,ORD112071,CUST1056,2026-07-13,Bengaluru_WH03,Ahmedabad,Mumbai,DHL,Mini Truck,2.54,1917,3561.08,Returned
SHP012072,ORD112072,CUST2273,2026-07-13,Chennai_WH05,Chennai,Kolkata,Delhivery,Bike,30.65,1619,3362.0,Delivered
SHP012073,ORD112073,CUST4532,2026-07-13,Mumbai_WH02,Mumbai,Bengaluru,Blue Dart,Mini Truck,5.74,1441,2742.68,Delayed
SHP012074,ORD112074,CUST5888,2026-07-13,Bengaluru_WH03,Chennai,Bengaluru,DHL,Mini Truck,17.31,77,426.32,In Transit
SHP012075,ORD112075,CUST6104,2026-07-13,Hyderabad_WH04,Pune,Kolkata,DHL,Mini Truck,36.44,1631,3453.08,Delivered
SHP012076,ORD112076,CUST7638,2026-07-13,Delhi_WH01,Lucknow,Pune,Delhivery,Bike,28.91,1269,2711.12,In Transit
SHP012077,ORD112077,CUST5897,2026-07-13,Bengaluru_WH03,Chennai,Pune,DHL,Bike,18.1,1898,3713.6,Delivered
SHP012078,ORD112078,CUST7281,2026-07-13,Delhi_WH01,Hyderabad,Delhi,Delhivery,Mini Truck,4.66,1942,3631.52,Delivered
SHP012079,ORD112079,CUST3422,2026-07-13,Mumbai_WH02,Hyderabad,Chennai,Blue Dart,Truck,48.63,1784,3874.76,Delivered
SHP012080,ORD112080,CUST9256,2026-07-13,Hyderabad_WH04,Pune,Mumbai,Blue Dart,Van,3.84,989,1906.28,Delivered
SHP012081,ORD112081,CUST8803,2026-07-13,Chennai_WH05,Delhi,Pune,DHL,Mini Truck,16.6,1976,3836.0,In Transit
SHP012082,ORD112082,CUST6713,2026-07-13,Hyderabad_WH04,Lucknow,Kolkata,Delhivery,Van,4.25,638,1279.4,Cancelled
SHP012083,ORD112083,CUST8010,2026-07-13,Hyderabad_WH04,Hyderabad,Mumbai,Ecom Express,Bike,43.55,1228,2813.0,Delayed
SHP012084,ORD112084,CUST4010,2026-07-13,Mumbai_WH02,Hyderabad,Pune,DHL,Truck,31.8,553,1457.0,Cancelled
SHP012085,ORD112085,CUST7967,2026-07-13,Bengaluru_WH03,Mumbai,Jaipur,Delhivery,Van,47.01,97,818.72,Delivered
SHP012086,ORD112086,CUST1488,2026-07-13,Bengaluru_WH03,Delhi,Bengaluru,Blue Dart,Truck,8.24,107,371.48,Cancelled
SHP012087,ORD112087,CUST3385,2026-07-13,Bengaluru_WH03,Kolkata,Hyderabad,Ecom Express,Truck,32.64,1096,2444.48,Delivered
SHP012088,ORD112088,CUST5759,2026-07-13,Mumbai_WH02,Mumbai,Jaipur,DHL,Van,33.24,989,2259.08,Delivered
SHP012089,ORD112089,CUST3978,2026-07-13,Chennai_WH05,Bengaluru,Kolkata,Ecom Express,Bike,33.17,778,1878.44,Delivered
SHP012090,ORD112090,CUST7370,2026-07-13,Bengaluru_WH03,Mumbai,Lucknow,FedEx,Van,39.94,109,755.48,Delivered
SHP012091,ORD112091,CUST3277,2026-07-13,Hyderabad_WH04,Hyderabad,Ahmedabad,FedEx,Van,4.03,443,925.76,In Transit
SHP012092,ORD112092,CUST3937,2026-07-13,Delhi_WH01,Ahmedabad,Bengaluru,Blue Dart,Truck,34.1,134,730.4,Delivered
SHP012093,ORD112093,CUST6886,2026-07-13,Mumbai_WH02,Hyderabad,Jaipur,DHL,Truck,41.56,2478,5039.12,Delivered
SHP012094,ORD112094,CUST5737,2026-07-13,Bengaluru_WH03,Ahmedabad,Lucknow,Ecom Express,Bike,24.43,2492,4858.76,Delivered
SHP012095,ORD112095,CUST7715,2026-07-13,Delhi_WH01,Bengaluru,Hyderabad,Ecom Express,Bike,25.36,1138,2432.72,Delivered
SHP012096,ORD112096,CUST3901,2026-07-13,Delhi_WH01,Pune,Delhi,Blue Dart,Van,25.4,1819,3659.0,Cancelled
SHP012097,ORD112097,CUST5176,2026-07-13,Bengaluru_WH03,Kolkata,Hyderabad,FedEx,Mini Truck,6.92,297,697.64,Delivered
SHP012098,ORD112098,CUST9222,2026-07-13,Chennai_WH05,Kolkata,Delhi,Delhivery,Bike,17.52,592,1355.84,In Transit
SHP012099,ORD112099,CUST7631,2026-07-13,Delhi_WH01,Bengaluru,Lucknow,Delhivery,Bike,9.16,2295,4320.92,Delivered
SHP012100,ORD112100,CUST9844,2026-07-13,Delhi_WH01,Delhi,Jaipur,Blue Dart,Bike,8.6,1114,2188.4,Delivered
SHP012101,ORD112101,CUST2868,2026-07-13,Hyderabad_WH04,Jaipur,Pune,Blue Dart,Mini Truck,19.72,893,1924.04,Delivered
SHP012102,ORD112102,CUST8831,2026-07-13,Bengaluru_WH03,Chennai,Mumbai,DHL,Bike,13.26,2367,4499.72,Delivered
SHP012103,ORD112103,CUST1620,2026-07-13,Hyderabad_WH04,Delhi,Bengaluru,Ecom Express,Bike,8.48,142,437.36,Delivered
SHP012104,ORD112104,CUST7028,2026-07-13,Mumbai_WH02,Bengaluru,Jaipur,Ecom Express,Van,12.64,318,804.08,Delivered
SHP012105,ORD112105,CUST4703,2026-07-13,Chennai_WH05,Jaipur,Lucknow,Delhivery,Mini Truck,40.19,1842,3877.88,Delivered
SHP012106,ORD112106,CUST3768,2026-07-13,Mumbai_WH02,Hyderabad,Kolkata,Delhivery,Van,16.15,470,1119.8,Delivered
SHP012107,ORD112107,CUST3286,2026-07-13,Bengaluru_WH03,Pune,Mumbai,Ecom Express,Truck,9.82,552,1191.44,Delivered
SHP012108,ORD112108,CUST1949,2026-07-13,Chennai_WH05,Hyderabad,Jaipur,Delhivery,Bike,29.88,1699,3496.76,Delivered
SHP012109,ORD112109,CUST7678,2026-07-13,Chennai_WH05,Jaipur,Chennai,FedEx,Mini Truck,43.11,1364,3052.52,Delivered
SHP012110,ORD112110,CUST3574,2026-07-13,Bengaluru_WH03,Kolkata,Hyderabad,FedEx,Van,35.58,1863,3860.36,Delayed
SHP012111,ORD112111,CUST4240,2026-07-13,Delhi_WH01,Chennai,Delhi,Ecom Express,Truck,36.53,2429,4890.56,Delivered
SHP012112,ORD112112,CUST2818,2026-07-13,Bengaluru_WH03,Mumbai,Bengaluru,Blue Dart,Bike,38.96,1082,2495.12,Delivered
SHP012113,ORD112113,CUST4257,2026-07-13,Chennai_WH05,Pune,Lucknow,Blue Dart,Truck,40.89,2249,4618.88,Delivered
SHP012114,ORD112114,CUST2860,2026-07-13,Mumbai_WH02,Kolkata,Mumbai,Ecom Express,Mini Truck,15.26,255,722.12,In Transit
SHP012115,ORD112115,CUST6544,2026-07-13,Delhi_WH01,Kolkata,Pune,DHL,Bike,42.63,1162,2683.16,Delivered
SHP012116,ORD112116,CUST8262,2026-07-13,Chennai_WH05,Bengaluru,Chennai,DHL,Bike,2.67,1280,2416.04,Delivered
SHP012117,ORD112117,CUST3856,2026-07-13,Delhi_WH01,Hyderabad,Mumbai,FedEx,Van,18.62,1190,2445.44,Delivered
SHP012118,ORD112118,CUST1472,2026-07-13,Chennai_WH05,Kolkata,Jaipur,Blue Dart,Mini Truck,35.26,1253,2758.52,Delivered
SHP012119,ORD112119,CUST5840,2026-07-13,Mumbai_WH02,Ahmedabad,Mumbai,FedEx,Van,21.37,348,962.84,Delivered
SHP012120,ORD112120,CUST7971,2026-07-13,Hyderabad_WH04,Hyderabad,Lucknow,DHL,Truck,23.9,1006,2177.6,Delivered
SHP012121,ORD112121,CUST5125,2026-07-13,Bengaluru_WH03,Jaipur,Kolkata,Ecom Express,Mini Truck,40.44,435,1348.28,Delivered
SHP012122,ORD112122,CUST7397,2026-07-13,Chennai_WH05,Kolkata,Lucknow,DHL,Truck,28.84,1957,3948.68,In Transit
SHP012123,ORD112123,CUST6647,2026-07-13,Mumbai_WH02,Mumbai,Lucknow,FedEx,Bike,46.57,2301,4780.64,Delivered
SHP012124,ORD112124,CUST4910,2026-07-13,Chennai_WH05,Kolkata,Bengaluru,Delhivery,Bike,27.2,2215,4393.4,In Transit
SHP012125,ORD112125,CUST3629,2026-07-13,Mumbai_WH02,Delhi,Ahmedabad,DHL,Mini Truck,24.1,99,547.4,Delivered
SHP012126,ORD112126,CUST1945,2026-07-13,Chennai_WH05,Jaipur,Bengaluru,Ecom Express,Van,27.66,165,708.92,In Transit
SHP012127,ORD112127,CUST8720,2026-07-13,Mumbai_WH02,Jaipur,Ahmedabad,Delhivery,Truck,22.65,1027,2200.4,Delivered
SHP012128,ORD112128,CUST4165,2026-07-13,Bengaluru_WH03,Bengaluru,Chennai,Delhivery,Mini Truck,35.79,1722,3609.08,Returned
SHP012129,ORD112129,CUST7756,2026-07-13,Mumbai_WH02,Hyderabad,Delhi,Delhivery,Mini Truck,23.46,2427,4730.12,Delayed
SHP012130,ORD112130,CUST9234,2026-07-13,Delhi_WH01,Ahmedabad,Chennai,FedEx,Bike,48.5,2436,5046.8,In Transit
SHP012131,ORD112131,CUST6082,2026-07-13,Hyderabad_WH04,Hyderabad,Bengaluru,Delhivery,Truck,41.78,1887,3977.96,Delivered
SHP012132,ORD112132,CUST6306,2026-07-13,Mumbai_WH02,Kolkata,Ahmedabad,Delhivery,Van,31.1,1586,3308.0,Delivered
SHP012133,ORD112133,CUST7826,2026-07-13,Delhi_WH01,Mumbai,Kolkata,Blue Dart,Van,7.21,577,1205.12,Delivered
SHP012134,ORD112134,CUST3605,2026-07-13,Hyderabad_WH04,Bengaluru,Mumbai,DHL,Truck,47.06,1218,2837.12,In Transit
SHP012135,ORD112135,CUST9213,2026-07-13,Mumbai_WH02,Bengaluru,Jaipur,FedEx,Truck,45.49,1732,3743.48,Delivered
SHP012136,ORD112136,CUST5475,2026-07-13,Mumbai_WH02,Jaipur,Kolkata,Ecom Express,Bike,7.3,2145,4028.6,Delivered
SHP012137,ORD112137,CUST8276,2026-07-13,Chennai_WH05,Hyderabad,Mumbai,FedEx,Mini Truck,21.76,687,1577.72,Returned
SHP012138,ORD112138,CUST1779,2026-07-13,Chennai_WH05,Hyderabad,Pune,Blue Dart,Van,48.14,1975,4212.68,Delivered
SHP012139,ORD112139,CUST2145,2026-07-13,Hyderabad_WH04,Mumbai,Kolkata,Ecom Express,Bike,4.45,229,545.6,Delivered
SHP012140,ORD112140,CUST8560,2026-07-13,Delhi_WH01,Delhi,Lucknow,Ecom Express,Mini Truck,23.68,2463,4797.56,Delivered
SHP012141,ORD112141,CUST5609,2026-07-13,Hyderabad_WH04,Hyderabad,Pune,Ecom Express,Van,1.9,1431,2678.6,Delivered
SHP012142,ORD112142,CUST2361,2026-07-13,Hyderabad_WH04,Hyderabad,Lucknow,Delhivery,Van,18.55,622,1422.2,In Transit
SHP012143,ORD112143,CUST5165,2026-07-13,Hyderabad_WH04,Ahmedabad,Lucknow,FedEx,Truck,18.8,921,1963.4,In Transit
SHP012144,ORD112144,CUST8418,2026-07-13,Bengaluru_WH03,Chennai,Kolkata,FedEx,Truck,25.93,789,1811.36,In Transit
SHP012145,ORD112145,CUST9542,2026-07-13,Bengaluru_WH03,Lucknow,Chennai,Blue Dart,Truck,37.65,276,1028.6,Delivered
SHP012146,ORD112146,CUST6964,2026-07-13,Hyderabad_WH04,Jaipur,Lucknow,DHL,Bike,10.81,722,1509.32,In Transit
SHP012147,ORD112147,CUST7317,2026-07-13,Mumbai_WH02,Hyderabad,Lucknow,DHL,Mini Truck,1.3,963,1829.0,Delayed
SHP012148,ORD112148,CUST1631,2026-07-13,Mumbai_WH02,Lucknow,Delhi,Blue Dart,Van,0.82,859,1636.04,Delivered
SHP012149,ORD112149,CUST6956,2026-07-13,Delhi_WH01,Delhi,Chennai,Blue Dart,Van,8.65,1468,2826.2,Returned
SHP012150,ORD112150,CUST8134,2026-07-13,Chennai_WH05,Lucknow,Delhi,FedEx,Bike,29.53,1068,2356.76,Delivered
SHP012151,ORD112151,CUST1635,2026-07-13,Hyderabad_WH04,Ahmedabad,Hyderabad,Delhivery,Truck,14.77,171,565.04,Delivered
SHP012152,ORD112152,CUST3162,2026-07-13,Hyderabad_WH04,Lucknow,Delhi,Delhivery,Van,5.66,1031,2003.72,Delivered
SHP012153,ORD112153,CUST3966,2026-07-13,Chennai_WH05,Chennai,Jaipur,Ecom Express,Bike,19.02,2154,4185.44,Delivered
SHP012154,ORD112154,CUST5644,2026-07-13,Chennai_WH05,Ahmedabad,Lucknow,Delhivery,Mini Truck,18.47,1022,2141.24,Returned
SHP012155,ORD112155,CUST7809,2026-07-13,Delhi_WH01,Pune,Kolkata,Ecom Express,Mini Truck,18.37,2162,4192.04,Delivered
SHP012156,ORD112156,CUST8577,2026-07-13,Mumbai_WH02,Ahmedabad,Delhi,Ecom Express,Bike,43.6,885,2196.2,Delivered
SHP012157,ORD112157,CUST6817,2026-07-13,Bengaluru_WH03,Bengaluru,Jaipur,Blue Dart,Van,31.05,1437,3039.2,Delivered
SHP012158,ORD112158,CUST8143,2026-07-13,Delhi_WH01,Delhi,Jaipur,Delhivery,Van,4.58,1109,2131.16,Delivered
SHP012159,ORD112159,CUST1271,2026-07-13,Mumbai_WH02,Mumbai,Bengaluru,DHL,Mini Truck,17.58,281,796.76,In Transit
SHP012160,ORD112160,CUST7443,2026-07-13,Chennai_WH05,Lucknow,Ahmedabad,Delhivery,Bike,39.01,2095,4319.12,Delivered
SHP012161,ORD112161,CUST5668,2026-07-13,Mumbai_WH02,Jaipur,Pune,Delhivery,Bike,27.94,849,1943.48,Delivered
SHP012162,ORD112162,CUST8748,2026-07-13,Mumbai_WH02,Bengaluru,Lucknow,Blue Dart,Mini Truck,23.35,1047,2244.8,Delivered
SHP012163,ORD112163,CUST2645,2026-07-13,Delhi_WH01,Hyderabad,Kolkata,FedEx,Bike,17.59,1070,2217.08,Cancelled
SHP012164,ORD112164,CUST1181,2026-07-13,Bengaluru_WH03,Bengaluru,Lucknow,Ecom Express,Truck,15.26,1971,3810.92,Cancelled
SHP012165,ORD112165,CUST8880,2026-07-13,Hyderabad_WH04,Mumbai,Lucknow,FedEx,Mini Truck,3.39,2270,4206.68,In Transit
SHP012166,ORD112166,CUST4842,2026-07-13,Chennai_WH05,Chennai,Pune,DHL,Truck,11.81,670,1427.72,Delivered
SHP012167,ORD112167,CUST7332,2026-07-13,Bengaluru_WH03,Pune,Hyderabad,Blue Dart,Truck,26.49,957,2120.48,Delivered
SHP012168,ORD112168,CUST7930,2026-07-13,Hyderabad_WH04,Hyderabad,Jaipur,Delhivery,Truck,47.61,1106,2642.12,Delivered
SHP012169,ORD112169,CUST5084,2026-07-13,Bengaluru_WH03,Delhi,Kolkata,FedEx,Bike,40.51,755,1925.12,Delivered
SHP012170,ORD112170,CUST9759,2026-07-13,Mumbai_WH02,Hyderabad,Kolkata,Ecom Express,Truck,11.63,153,494.96,Delivered
SHP012171,ORD112171,CUST8852,2026-07-13,Hyderabad_WH04,Bengaluru,Delhi,Blue Dart,Van,41.85,1525,3327.2,Delivered
SHP012172,ORD112172,CUST4284,2026-07-13,Bengaluru_WH03,Delhi,Mumbai,Blue Dart,Van,11.68,454,1037.36,Delivered
SHP012173,ORD112173,CUST3927,2026-07-13,Chennai_WH05,Jaipur,Chennai,FedEx,Mini Truck,21.22,476,1191.44,Delivered
SHP012174,ORD112174,CUST3515,2026-07-13,Delhi_WH01,Lucknow,Jaipur,FedEx,Truck,4.83,981,1903.76,Delivered
SHP012175,ORD112175,CUST5763,2026-07-13,Delhi_WH01,Chennai,Kolkata,Delhivery,Bike,24.82,368,1040.24,Delivered
SHP012176,ORD112176,CUST1661,2026-07-13,Chennai_WH05,Jaipur,Hyderabad,FedEx,Truck,0.6,269,571.4,In Transit
SHP012177,ORD112177,CUST3681,2026-07-13,Mumbai_WH02,Hyderabad,Jaipur,Delhivery,Bike,4.22,1836,3435.44,Delivered
SHP012178,ORD112178,CUST5760,2026-07-13,Mumbai_WH02,Jaipur,Hyderabad,FedEx,Mini Truck,28.66,374,1097.12,Delivered
SHP012179,ORD112179,CUST4637,2026-07-13,Chennai_WH05,Mumbai,Hyderabad,FedEx,Mini Truck,47.17,1324,3029.24,In Transit
SHP012180,ORD112180,CUST6076,2026-07-13,Chennai_WH05,Lucknow,Mumbai,FedEx,Mini Truck,9.0,197,542.6,Delivered
SHP012181,ORD112181,CUST6884,2026-07-13,Chennai_WH05,Kolkata,Delhi,Delhivery,Mini Truck,24.16,1217,2560.52,Delivered
SHP012182,ORD112182,CUST7774,2026-07-13,Mumbai_WH02,Lucknow,Jaipur,DHL,Mini Truck,28.83,435,1208.96,Delivered
SHP012183,ORD112183,CUST8343,2026-07-13,Bengaluru_WH03,Chennai,Ahmedabad,DHL,Mini Truck,12.3,1938,3716.0,In Transit
SHP012184,ORD112184,CUST1354,2026-07-13,Delhi_WH01,Lucknow,Bengaluru,DHL,Mini Truck,37.86,290,1056.32,Delivered
SHP012185,ORD112185,CUST9168,2026-07-13,Hyderabad_WH04,Jaipur,Kolkata,Blue Dart,Mini Truck,28.68,1446,3026.96,In Transit
SHP012186,ORD112186,CUST1580,2026-07-13,Bengaluru_WH03,Kolkata,Ahmedabad,FedEx,Van,8.16,1510,2895.92,Delivered
SHP012187,ORD112187,CUST5535,2026-07-13,Bengaluru_WH03,Delhi,Pune,Ecom Express,Truck,30.0,1532,3197.6,Returned
