shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status
SHP006018,ORD106018,CUST9966,2026-07-07,Delhi_WH01,Chennai,Kolkata,FedEx,Van,12.03,680,1448.36,In Transit
SHP006019,ORD106019,CUST5362,2026-07-07,Mumbai_WH02,Hyderabad,Ahmedabad,Delhivery,Bike,8.63,196,536.36,Delivered
SHP006020,ORD106020,CUST3968,2026-07-07,Chennai_WH05,Lucknow,Jaipur,FedEx,Mini Truck,31.74,917,2111.48,Delivered
SHP006021,ORD106021,CUST9362,2026-07-07,Mumbai_WH02,Lucknow,Pune,Ecom Express,Bike,35.53,2240,4538.36,Delivered
SHP006022,ORD106022,CUST5438,2026-07-07,Chennai_WH05,Delhi,Chennai,Blue Dart,Bike,21.23,1268,2617.16,Delivered
SHP006023,ORD106023,CUST2624,2026-07-07,Hyderabad_WH04,Delhi,Chennai,Delhivery,Mini Truck,14.95,2368,4521.8,Delivered
SHP006024,ORD106024,CUST6026,2026-07-07,Delhi_WH01,Ahmedabad,Chennai,DHL,Bike,49.28,1893,4078.76,Delayed
SHP006025,ORD106025,CUST6691,2026-07-07,Mumbai_WH02,Mumbai,Jaipur,Blue Dart,Van,47.44,1973,4200.68,Returned
SHP006026,ORD106026,CUST7826,2026-07-07,Bengaluru_WH03,Chennai,Ahmedabad,FedEx,Mini Truck,30.37,2356,4685.24,Delayed
SHP006027,ORD106027,CUST6342,2026-07-07,Bengaluru_WH03,Delhi,Kolkata,FedEx,Bike,37.28,1502,3230.96,Delivered
SHP006028,ORD106028,CUST1727,2026-07-07,Hyderabad_WH04,Hyderabad,Chennai,Delhivery,Truck,33.46,628,1611.92,In Transit
SHP006029,ORD106029,CUST1685,2026-07-07,Delhi_WH01,Pune,Ahmedabad,FedEx,Mini Truck,19.22,1488,2989.04,Delivered
SHP006030,ORD106030,CUST5284,2026-07-07,Chennai_WH05,Hyderabad,Mumbai,Ecom Express,Mini Truck,23.39,1515,3087.68,In Transit
SHP006031,ORD106031,CUST7636,2026-07-07,Bengaluru_WH03,Pune,Chennai,FedEx,Bike,3.48,2351,4353.56,In Transit
SHP006032,ORD106032,CUST9383,2026-07-07,Delhi_WH01,Bengaluru,Lucknow,Delhivery,Mini Truck,48.49,378,1342.28,Delivered
SHP006033,ORD106033,CUST7760,2026-07-07,Hyderabad_WH04,Ahmedabad,Lucknow,Blue Dart,Truck,8.92,856,1727.84,In Transit
SHP006034,ORD106034,CUST7449,2026-07-07,Mumbai_WH02,Ahmedabad,Pune,Blue Dart,Bike,32.2,57,569.0,Delivered
SHP006035,ORD106035,CUST8452,2026-07-07,Delhi_WH01,Delhi,Bengaluru,DHL,Mini Truck,17.93,257,757.76,Delivered
SHP006036,ORD106036,CUST8543,2026-07-07,Chennai_WH05,Lucknow,Mumbai,Ecom Express,Bike,9.01,1670,3194.12,Delivered
SHP006037,ORD106037,CUST1504,2026-07-07,Hyderabad_WH04,Pune,Kolkata,DHL,Mini Truck,11.88,2038,3890.96,Delivered
SHP006038,ORD106038,CUST6269,2026-07-07,Delhi_WH01,Pune,Bengaluru,Blue Dart,Van,47.23,2219,4640.96,In Transit
SHP006039,ORD106039,CUST2133,2026-07-07,Hyderabad_WH04,Jaipur,Delhi,FedEx,Truck,0.8,2126,3916.4,In Transit
SHP006040,ORD106040,CUST3697,2026-07-07,Delhi_WH01,Kolkata,Lucknow,Ecom Express,Mini Truck,30.05,1196,2593.4,Delivered
SHP006041,ORD106041,CUST5901,2026-07-07,Chennai_WH05,Mumbai,Chennai,Blue Dart,Van,21.83,1689,3382.16,Delivered
SHP006042,ORD106042,CUST7736,2026-07-07,Bengaluru_WH03,Mumbai,Bengaluru,Ecom Express,Truck,1.31,242,531.32,Delayed
SHP006043,ORD106043,CUST7539,2026-07-07,Hyderabad_WH04,Delhi,Lucknow,DHL,Bike,5.95,1110,2149.4,Delivered
SHP006044,ORD106044,CUST5270,2026-07-07,Hyderabad_WH04,Delhi,Pune,Blue Dart,Bike,13.84,2384,4537.28,Delivered
SHP006045,ORD106045,CUST7890,2026-07-07,Delhi_WH01,Jaipur,Mumbai,Delhivery,Mini Truck,11.39,1169,2320.88,Delivered
SHP006046,ORD106046,CUST1172,2026-07-07,Bengaluru_WH03,Bengaluru,Chennai,Delhivery,Bike,11.76,1320,2597.12,Returned
SHP006047,ORD106047,CUST7929,2026-07-07,Chennai_WH05,Ahmedabad,Hyderabad,Blue Dart,Bike,12.58,1974,3784.16,In Transit
SHP006048,ORD106048,CUST8229,2026-07-07,Delhi_WH01,Delhi,Jaipur,Delhivery,Bike,10.24,882,1790.48,Delivered
SHP006049,ORD106049,CUST6829,2026-07-07,Mumbai_WH02,Ahmedabad,Delhi,Ecom Express,Van,5.24,1089,2103.08,Delivered
SHP006050,ORD106050,CUST3175,2026-07-07,Delhi_WH01,Hyderabad,Delhi,Delhivery,Mini Truck,20.32,230,737.84,Delivered
SHP006051,ORD106051,CUST3563,2026-07-07,Mumbai_WH02,Ahmedabad,Jaipur,Ecom Express,Mini Truck,2.2,1525,2851.4,Delivered
SHP006052,ORD106052,CUST2722,2026-07-07,Hyderabad_WH04,Mumbai,Kolkata,DHL,Bike,32.38,963,2201.96,Delivered
SHP006053,ORD106053,CUST8992,2026-07-07,Hyderabad_WH04,Delhi,Kolkata,Delhivery,Van,42.3,160,875.6,Delivered
SHP006054,ORD106054,CUST6526,2026-07-07,Mumbai_WH02,Jaipur,Ahmedabad,Delhivery,Van,40.25,2086,4317.8,Delivered
SHP006055,ORD106055,CUST6633,2026-07-07,Mumbai_WH02,Ahmedabad,Delhi,Ecom Express,Bike,9.31,1342,2607.32,Delivered
SHP006056,ORD106056,CUST3398,2026-07-07,Mumbai_WH02,Chennai,Delhi,DHL,Bike,28.92,1097,2401.64,Delivered
SHP006057,ORD106057,CUST2841,2026-07-07,Hyderabad_WH04,Jaipur,Mumbai,Ecom Express,Bike,49.2,2306,4821.2,In Transit
SHP006058,ORD106058,CUST2921,2026-07-07,Hyderabad_WH04,Ahmedabad,Pune,Ecom Express,Mini Truck,34.06,1388,2987.12,Delivered
SHP006059,ORD106059,CUST2613,2026-07-07,Mumbai_WH02,Pune,Chennai,Ecom Express,Truck,43.57,420,1358.84,Delivered
SHP006060,ORD106060,CUST3988,2026-07-07,Bengaluru_WH03,Lucknow,Chennai,DHL,Truck,1.84,1482,2769.68,Delivered
SHP006061,ORD106061,CUST5252,2026-07-07,Delhi_WH01,Pune,Ahmedabad,DHL,Bike,42.69,500,1492.28,Delivered
SHP006062,ORD106062,CUST6266,2026-07-07,Bengaluru_WH03,Ahmedabad,Chennai,DHL,Truck,48.35,2009,4276.4,Delivered
SHP006063,ORD106063,CUST9705,2026-07-07,Chennai_WH05,Mumbai,Chennai,Ecom Express,Van,23.03,106,547.16,Delivered
SHP006064,ORD106064,CUST2424,2026-07-07,Bengaluru_WH03,Kolkata,Lucknow,Blue Dart,Van,22.08,710,1622.96,Delivered
SHP006065,ORD106065,CUST7026,2026-07-07,Bengaluru_WH03,Pune,Delhi,Blue Dart,Truck,32.47,930,2143.64,Delivered
SHP006066,ORD106066,CUST8673,2026-07-07,Bengaluru_WH03,Jaipur,Chennai,Delhivery,Mini Truck,35.25,847,2027.6,Delivered
SHP006067,ORD106067,CUST1149,2026-07-07,Hyderabad_WH04,Lucknow,Mumbai,FedEx,Truck,9.28,2205,4160.36,In Transit
SHP006068,ORD106068,CUST7669,2026-07-07,Delhi_WH01,Bengaluru,Jaipur,Delhivery,Bike,27.58,604,1498.16,Delivered
SHP006069,ORD106069,CUST2185,2026-07-07,Chennai_WH05,Pune,Jaipur,Delhivery,Bike,46.75,1831,3936.8,Delivered
SHP006070,ORD106070,CUST2895,2026-07-07,Delhi_WH01,Bengaluru,Pune,Blue Dart,Bike,26.35,669,1600.4,In Transit
SHP006071,ORD106071,CUST4452,2026-07-07,Mumbai_WH02,Hyderabad,Delhi,Delhivery,Mini Truck,24.49,835,1876.88,Returned
SHP006072,ORD106072,CUST7195,2026-07-07,Chennai_WH05,Bengaluru,Hyderabad,Blue Dart,Van,31.74,774,1854.08,Delivered
SHP006073,ORD106073,CUST5664,2026-07-07,Hyderabad_WH04,Hyderabad,Jaipur,DHL,Mini Truck,10.89,1733,3330.08,Delivered
SHP006074,ORD106074,CUST1080,2026-07-07,Hyderabad_WH04,Chennai,Ahmedabad,Delhivery,Bike,6.65,1815,3426.8,Delivered
SHP006075,ORD106075,CUST3440,2026-07-07,Mumbai_WH02,Hyderabad,Pune,DHL,Van,34.19,1435,3073.28,Delivered
SHP006076,ORD106076,CUST8443,2026-07-07,Hyderabad_WH04,Pune,Chennai,DHL,Bike,17.66,973,2043.32,In Transit
SHP006077,ORD106077,CUST9427,2026-07-07,Bengaluru_WH03,Pune,Jaipur,FedEx,Truck,37.92,2238,4563.44,Delivered
SHP006078,ORD106078,CUST4575,2026-07-07,Chennai_WH05,Hyderabad,Kolkata,Delhivery,Bike,17.16,2346,4508.72,Delivered
SHP006079,ORD106079,CUST1264,2026-07-07,Hyderabad_WH04,Ahmedabad,Jaipur,Ecom Express,Truck,24.37,457,1195.04,Delivered
SHP006080,ORD106080,CUST7482,2026-07-07,Bengaluru_WH03,Chennai,Jaipur,Blue Dart,Van,20.14,606,1412.48,In Transit
SHP006081,ORD106081,CUST6182,2026-07-07,Chennai_WH05,Delhi,Hyderabad,DHL,Mini Truck,9.99,440,991.88,Delivered
SHP006082,ORD106082,CUST5181,2026-07-07,Bengaluru_WH03,Lucknow,Bengaluru,Blue Dart,Bike,4.22,1560,2938.64,Delivered
SHP006083,ORD106083,CUST1456,2026-07-07,Mumbai_WH02,Lucknow,Pune,Delhivery,Truck,4.32,1788,3350.24,Cancelled
SHP006084,ORD106084,CUST1747,2026-07-07,Chennai_WH05,Kolkata,Mumbai,Delhivery,Truck,31.96,1287,2780.12,In Transit
SHP006085,ORD106085,CUST4111,2026-07-07,Hyderabad_WH04,Ahmedabad,Hyderabad,Blue Dart,Bike,34.74,1994,4086.08,Delivered
SHP006086,ORD106086,CUST5507,2026-07-07,Chennai_WH05,Bengaluru,Lucknow,Blue Dart,Truck,21.61,1304,2686.52,In Transit
SHP006087,ORD106087,CUST8922,2026-07-07,Chennai_WH05,Bengaluru,Kolkata,Ecom Express,Bike,1.81,2202,4065.32,Delivered
SHP006088,ORD106088,CUST6408,2026-07-07,Bengaluru_WH03,Bengaluru,Delhi,FedEx,Van,46.51,1174,2751.32,Delivered
SHP006089,ORD106089,CUST6534,2026-07-07,Bengaluru_WH03,Bengaluru,Ahmedabad,Blue Dart,Bike,6.99,1826,3450.68,In Transit
SHP006090,ORD106090,CUST7392,2026-07-07,Mumbai_WH02,Hyderabad,Pune,FedEx,Van,44.44,438,1401.68,Delivered
SHP006091,ORD106091,CUST9131,2026-07-07,Delhi_WH01,Pune,Jaipur,DHL,Bike,16.21,1694,3323.72,Delivered
SHP006092,ORD106092,CUST5130,2026-07-07,Chennai_WH05,Chennai,Lucknow,Ecom Express,Van,46.7,2266,4719.2,Delivered
SHP006093,ORD106093,CUST2743,2026-07-07,Bengaluru_WH03,Jaipur,Lucknow,Ecom Express,Bike,18.39,601,1382.48,Delivered
SHP006094,ORD106094,CUST8783,2026-07-07,Mumbai_WH02,Ahmedabad,Kolkata,DHL,Mini Truck,26.35,337,1002.8,Delivered
SHP006095,ORD106095,CUST4674,2026-07-07,Mumbai_WH02,Hyderabad,Delhi,Ecom Express,Truck,33.8,2481,4951.4,Delivered
SHP006096,ORD106096,CUST6187,2026-07-07,Delhi_WH01,Mumbai,Hyderabad,DHL,Truck,8.5,243,619.4,Delivered
SHP006097,ORD106097,CUST2484,2026-07-07,Hyderabad_WH04,Lucknow,Mumbai,DHL,Truck,18.71,1239,2534.72,Delivered
SHP006098,ORD106098,CUST8024,2026-07-07,Delhi_WH01,Bengaluru,Jaipur,DHL,Truck,2.62,968,1853.84,Delivered
SHP006099,ORD106099,CUST6075,2026-07-07,Mumbai_WH02,Kolkata,Jaipur,Blue Dart,Van,38.79,2492,5031.08,Delivered
SHP006100,ORD106100,CUST4569,2026-07-07,Bengaluru_WH03,Chennai,Delhi,DHL,Truck,38.11,2467,4977.92,Delivered
SHP006101,ORD106101,CUST2900,2026-07-07,Chennai_WH05,Chennai,Jaipur,FedEx,Truck,27.16,760,1773.92,Cancelled
SHP006102,ORD106102,CUST1975,2026-07-07,Mumbai_WH02,Chennai,Pune,Delhivery,Mini Truck,1.65,301,641.6,In Transit
SHP006103,ORD106103,CUST9217,2026-07-07,Mumbai_WH02,Pune,Mumbai,Delhivery,Bike,15.03,1635,3203.36,Delivered
SHP006104,ORD106104,CUST3973,2026-07-07,Bengaluru_WH03,Pune,Ahmedabad,Ecom Express,Mini Truck,46.58,1814,3904.16,Cancelled
SHP006105,ORD106105,CUST4156,2026-07-07,Hyderabad_WH04,Mumbai,Jaipur,DHL,Van,24.43,1557,3175.76,Delivered
SHP006106,ORD106106,CUST1397,2026-07-07,Hyderabad_WH04,Pune,Jaipur,DHL,Bike,46.88,693,1889.96,Delivered
SHP006107,ORD106107,CUST3482,2026-07-07,Hyderabad_WH04,Hyderabad,Mumbai,DHL,Van,30.99,168,754.28,Delivered
SHP006108,ORD106108,CUST1414,2026-07-07,Chennai_WH05,Jaipur,Delhi,DHL,Bike,34.6,1475,3150.2,In Transit
SHP006109,ORD106109,CUST1259,2026-07-07,Mumbai_WH02,Jaipur,Kolkata,Ecom Express,Bike,1.97,366,762.44,In Transit
SHP006110,ORD106110,CUST5137,2026-07-07,Hyderabad_WH04,Delhi,Pune,FedEx,Mini Truck,16.74,2437,4667.48,In Transit
SHP006111,ORD106111,CUST5672,2026-07-07,Bengaluru_WH03,Ahmedabad,Kolkata,FedEx,Truck,18.53,186,637.16,Delivered
SHP006112,ORD106112,CUST8492,2026-07-07,Chennai_WH05,Pune,Kolkata,Delhivery,Bike,32.75,1615,3380.0,In Transit
SHP006113,ORD106113,CUST6305,2026-07-07,Mumbai_WH02,Pune,Mumbai,FedEx,Mini Truck,48.18,1342,3073.76,Delivered
SHP006114,ORD106114,CUST1789,2026-07-07,Hyderabad_WH04,Hyderabad,Delhi,FedEx,Truck,46.86,2223,4643.72,In Transit
SHP006115,ORD106115,CUST6733,2026-07-07,Hyderabad_WH04,Pune,Lucknow,Blue Dart,Mini Truck,34.25,66,609.8,Delivered
SHP006116,ORD106116,CUST4054,2026-07-07,Bengaluru_WH03,Mumbai,Lucknow,Blue Dart,Van,8.4,1991,3764.6,Delivered
SHP006117,ORD106117,CUST9786,2026-07-07,Hyderabad_WH04,Bengaluru,Jaipur,FedEx,Van,20.72,2215,4315.64,Delivered
SHP006118,ORD106118,CUST9520,2026-07-07,Bengaluru_WH03,Bengaluru,Pune,Ecom Express,Truck,2.25,1695,3158.0,Delivered
SHP006119,ORD106119,CUST7362,2026-07-07,Delhi_WH01,Chennai,Lucknow,Delhivery,Truck,22.0,246,786.8,Cancelled
SHP006120,ORD106120,CUST3128,2026-07-07,Delhi_WH01,Bengaluru,Delhi,Delhivery,Van,13.74,1741,3378.68,Cancelled
SHP006121,ORD106121,CUST1914,2026-07-07,Delhi_WH01,Kolkata,Hyderabad,FedEx,Bike,9.35,353,827.6,In Transit
SHP006122,ORD106122,CUST5581,2026-07-07,Hyderabad_WH04,Lucknow,Chennai,DHL,Mini Truck,7.77,1756,3334.04,Delivered
SHP006123,ORD106123,CUST6833,2026-07-07,Mumbai_WH02,Pune,Lucknow,Ecom Express,Bike,13.07,606,1327.64,Delivered
SHP006124,ORD106124,CUST8574,2026-07-07,Chennai_WH05,Delhi,Kolkata,Delhivery,Truck,34.57,1456,3115.64,Delivered
SHP006125,ORD106125,CUST9244,2026-07-07,Bengaluru_WH03,Bengaluru,Mumbai,Ecom Express,Mini Truck,26.73,950,2110.76,In Transit
SHP006126,ORD106126,CUST1994,2026-07-07,Mumbai_WH02,Jaipur,Lucknow,Ecom Express,Truck,11.77,1723,3322.64,Delivered
SHP006127,ORD106127,CUST3526,2026-07-07,Delhi_WH01,Jaipur,Lucknow,Blue Dart,Truck,8.28,434,960.56,In Transit
SHP006128,ORD106128,CUST3768,2026-07-07,Mumbai_WH02,Bengaluru,Pune,Delhivery,Truck,49.34,2360,4920.08,Delivered
SHP006129,ORD106129,CUST4848,2026-07-07,Bengaluru_WH03,Jaipur,Kolkata,FedEx,Mini Truck,13.22,1544,3017.84,Delivered
SHP006130,ORD106130,CUST2810,2026-07-07,Mumbai_WH02,Mumbai,Delhi,Ecom Express,Van,26.11,1670,3399.32,In Transit
SHP006131,ORD106131,CUST6727,2026-07-07,Mumbai_WH02,Chennai,Hyderabad,Blue Dart,Mini Truck,32.0,2011,4083.8,Delivered
SHP006132,ORD106132,CUST6008,2026-07-07,Hyderabad_WH04,Delhi,Ahmedabad,Blue Dart,Bike,26.13,2439,4783.76,Delivered
SHP006133,ORD106133,CUST1877,2026-07-07,Mumbai_WH02,Bengaluru,Chennai,FedEx,Truck,29.34,64,547.28,Delivered
SHP006134,ORD106134,CUST3649,2026-07-07,Chennai_WH05,Chennai,Pune,Blue Dart,Truck,10.6,325,792.2,Delivered
SHP006135,ORD106135,CUST3989,2026-07-07,Hyderabad_WH04,Pune,Jaipur,Blue Dart,Truck,6.41,2148,4023.32,In Transit
SHP006136,ORD106136,CUST1470,2026-07-07,Hyderabad_WH04,Mumbai,Delhi,Blue Dart,Truck,44.81,542,1593.32,Delivered
SHP006137,ORD106137,CUST5120,2026-07-07,Mumbai_WH02,Mumbai,Hyderabad,Blue Dart,Truck,3.64,1651,3095.48,Delivered
SHP006138,ORD106138,CUST3827,2026-07-07,Chennai_WH05,Pune,Lucknow,Delhivery,Bike,21.48,2007,3950.36,Delivered
SHP006139,ORD106139,CUST3771,2026-07-07,Bengaluru_WH03,Jaipur,Mumbai,Blue Dart,Truck,17.79,1133,2332.88,Cancelled
SHP006140,ORD106140,CUST3672,2026-07-07,Mumbai_WH02,Bengaluru,Mumbai,FedEx,Truck,10.32,1617,3114.44,Delivered
SHP006141,ORD106141,CUST7807,2026-07-07,Hyderabad_WH04,Hyderabad,Pune,FedEx,Truck,49.84,1680,3702.08,Delivered
SHP006142,ORD106142,CUST3653,2026-07-07,Bengaluru_WH03,Delhi,Chennai,FedEx,Van,42.67,1490,3274.04,Delivered
SHP006143,ORD106143,CUST2259,2026-07-07,Chennai_WH05,Jaipur,Pune,Ecom Express,Bike,1.93,1391,2606.96,Delivered
SHP006144,ORD106144,CUST8049,2026-07-07,Delhi_WH01,Bengaluru,Lucknow,DHL,Truck,3.81,586,1180.52,Delivered
SHP006145,ORD106145,CUST5781,2026-07-07,Chennai_WH05,Lucknow,Chennai,DHL,Van,47.54,194,999.68,Delivered
SHP006146,ORD106146,CUST8129,2026-07-07,Bengaluru_WH03,Lucknow,Kolkata,Ecom Express,Van,29.66,876,2012.72,Delivered
SHP006147,ORD106147,CUST4325,2026-07-07,Delhi_WH01,Jaipur,Ahmedabad,Delhivery,Van,48.13,432,1435.16,Delayed
SHP006148,ORD106148,CUST3519,2026-07-07,Hyderabad_WH04,Chennai,Ahmedabad,Delhivery,Van,45.69,1734,3749.48,In Transit
SHP006149,ORD106149,CUST7785,2026-07-07,Bengaluru_WH03,Delhi,Mumbai,Ecom Express,Mini Truck,29.29,1550,3221.48,Delivered
SHP006150,ORD106150,CUST8450,2026-07-07,Chennai_WH05,Ahmedabad,Chennai,Delhivery,Truck,3.98,783,1537.16,Delivered
SHP006151,ORD106151,CUST4079,2026-07-07,Hyderabad_WH04,Kolkata,Delhi,Blue Dart,Van,0.75,1476,2745.8,Delivered
SHP006152,ORD106152,CUST5671,2026-07-07,Mumbai_WH02,Chennai,Hyderabad,FedEx,Mini Truck,49.9,1394,3188.0,Delayed
SHP006153,ORD106153,CUST4158,2026-07-07,Mumbai_WH02,Chennai,Mumbai,Delhivery,Van,49.23,376,1347.56,Delivered
SHP006154,ORD106154,CUST4955,2026-07-07,Bengaluru_WH03,Ahmedabad,Delhi,Ecom Express,Van,46.18,896,2246.96,Returned
SHP006155,ORD106155,CUST1616,2026-07-07,Mumbai_WH02,Bengaluru,Jaipur,DHL,Truck,4.3,1830,3425.6,Delivered
SHP006156,ORD106156,CUST5558,2026-07-07,Bengaluru_WH03,Chennai,Pune,Delhivery,Truck,22.57,2392,4656.44,In Transit
SHP006157,ORD106157,CUST9276,2026-07-07,Hyderabad_WH04,Delhi,Hyderabad,Blue Dart,Mini Truck,5.49,1589,3006.08,In Transit
SHP006158,ORD106158,CUST8962,2026-07-07,Mumbai_WH02,Ahmedabad,Delhi,FedEx,Bike,36.12,920,2169.44,In Transit
SHP006159,ORD106159,CUST6560,2026-07-07,Chennai_WH05,Delhi,Bengaluru,DHL,Van,20.79,213,712.88,In Transit
SHP006160,ORD106160,CUST8404,2026-07-07,Bengaluru_WH03,Pune,Bengaluru,Delhivery,Bike,38.54,1826,3829.28,Delivered
SHP006161,ORD106161,CUST7981,2026-07-07,Chennai_WH05,Hyderabad,Kolkata,Ecom Express,Van,29.71,1787,3653.12,Delivered
SHP006162,ORD106162,CUST7996,2026-07-07,Bengaluru_WH03,Kolkata,Chennai,Blue Dart,Van,4.8,354,774.8,Delivered
SHP006163,ORD106163,CUST4458,2026-07-07,Chennai_WH05,Kolkata,Jaipur,Blue Dart,Truck,11.67,1809,3476.24,Delivered
SHP006164,ORD106164,CUST6129,2026-07-07,Mumbai_WH02,Jaipur,Ahmedabad,FedEx,Bike,44.89,2042,4294.28,Delivered
SHP006165,ORD106165,CUST5839,2026-07-07,Hyderabad_WH04,Hyderabad,Jaipur,Delhivery,Bike,40.38,2110,4362.56,Cancelled
SHP006166,ORD106166,CUST6961,2026-07-07,Mumbai_WH02,Chennai,Ahmedabad,Ecom Express,Bike,33.09,2423,4838.48,In Transit
SHP006167,ORD106167,CUST2976,2026-07-07,Chennai_WH05,Ahmedabad,Mumbai,DHL,Van,13.8,721,1543.4,Delivered
SHP006168,ORD106168,CUST9522,2026-07-07,Chennai_WH05,Delhi,Jaipur,Delhivery,Bike,10.44,1546,2988.08,Delivered
SHP006169,ORD106169,CUST4329,2026-07-07,Mumbai_WH02,Mumbai,Bengaluru,DHL,Van,21.48,1799,3575.96,Delivered
SHP006170,ORD106170,CUST3642,2026-07-07,Mumbai_WH02,Delhi,Lucknow,Ecom Express,Truck,29.66,1894,3845.12,In Transit
SHP006171,ORD106171,CUST5077,2026-07-07,Delhi_WH01,Bengaluru,Chennai,Blue Dart,Mini Truck,9.1,1361,2639.0,Delivered
SHP006172,ORD106172,CUST7757,2026-07-07,Delhi_WH01,Mumbai,Jaipur,DHL,Truck,47.21,1467,3287.12,Delivered
SHP006173,ORD106173,CUST5765,2026-07-07,Delhi_WH01,Delhi,Bengaluru,Delhivery,Mini Truck,11.82,1940,3713.84,In Transit
SHP006174,ORD106174,CUST6927,2026-07-07,Mumbai_WH02,Jaipur,Hyderabad,FedEx,Truck,7.44,694,1418.48,Delivered
SHP006175,ORD106175,CUST8874,2026-07-07,Bengaluru_WH03,Pune,Jaipur,FedEx,Mini Truck,23.54,822,1842.08,Delivered
SHP006176,ORD106176,CUST6456,2026-07-07,Hyderabad_WH04,Pune,Hyderabad,FedEx,Bike,16.38,2269,4360.76,Delivered
SHP006177,ORD106177,CUST7200,2026-07-07,Hyderabad_WH04,Jaipur,Delhi,DHL,Van,38.02,2290,4658.24,Returned
SHP006178,ORD106178,CUST3926,2026-07-07,Mumbai_WH02,Jaipur,Mumbai,DHL,Van,24.04,1350,2798.48,Delivered
SHP006179,ORD106179,CUST7172,2026-07-07,Delhi_WH01,Bengaluru,Jaipur,Ecom Express,Mini Truck,15.0,1531,3015.8,Delivered
SHP006180,ORD106180,CUST5773,2026-07-07,Mumbai_WH02,Mumbai,Lucknow,Blue Dart,Van,33.05,2369,4740.8,Delivered
SHP006181,ORD106181,CUST7635,2026-07-07,Mumbai_WH02,Delhi,Jaipur,Delhivery,Bike,29.7,2053,4131.8,Delivered
SHP006182,ORD106182,CUST4273,2026-07-07,Chennai_WH05,Kolkata,Pune,FedEx,Van,33.23,709,1754.96,Delivered
SHP006183,ORD106183,CUST8604,2026-07-07,Mumbai_WH02,Kolkata,Ahmedabad,Delhivery,Mini Truck,8.66,2410,4521.92,Delivered
SHP006184,ORD106184,CUST8188,2026-07-07,Mumbai_WH02,Pune,Jaipur,Delhivery,Van,34.12,359,1135.64,Delivered
SHP006185,ORD106185,CUST8714,2026-07-07,Mumbai_WH02,Bengaluru,Lucknow,Blue Dart,Bike,16.73,1678,3301.16,Returned
SHP006186,ORD106186,CUST9565,2026-07-07,Bengaluru_WH03,Ahmedabad,Mumbai,Ecom Express,Mini Truck,12.95,1193,2382.8,Delivered
SHP006187,ORD106187,CUST3094,2026-07-07,Hyderabad_WH04,Kolkata,Bengaluru,FedEx,Bike,37.49,1084,2481.08,Delivered
SHP006188,ORD106188,CUST2924,2026-07-07,Hyderabad_WH04,Bengaluru,Hyderabad,Blue Dart,Bike,26.66,50,489.92,Delivered
